model,row_index,relative_bag_time_s,right_hip.raw_action,right_hip.target,left_hip.raw_action,left_hip.target,right_thigh.raw_action,right_thigh.target,left_thigh.raw_action,left_thigh.target,right_shank.raw_action,right_shank.target,left_shank.raw_action,left_shank.target,right_foot.raw_action,right_foot.target,left_foot.raw_action,left_foot.target,right_wheel.raw_action,right_wheel.target,left_wheel.raw_action,left_wheel.target,baseline.right_hip_target_rad,baseline.left_hip_target_rad,freeze_current_hip.right_hip_target_rad,freeze_current_hip.left_hip_target_rad,freeze_all_history_hip.right_hip_target_rad,freeze_all_history_hip.left_hip_target_rad,zero_velocity_code.right_hip_target_rad,zero_velocity_code.left_hip_target_rad,full_model_current_q.eps1.dtarget0_dinput0,full_model_current_q.eps1.dtarget0_dinput1,full_model_current_q.eps1.dtarget1_dinput0,full_model_current_q.eps1.dtarget1_dinput1,full_model_current_q.eps2.dtarget0_dinput0,full_model_current_q.eps2.dtarget0_dinput1,full_model_current_q.eps2.dtarget1_dinput0,full_model_current_q.eps2.dtarget1_dinput1,full_model_current_dq.eps1.dtarget0_dinput0,full_model_current_dq.eps1.dtarget0_dinput1,full_model_current_dq.eps1.dtarget1_dinput0,full_model_current_dq.eps1.dtarget1_dinput1,full_model_current_dq.eps2.dtarget0_dinput0,full_model_current_dq.eps2.dtarget0_dinput1,full_model_current_dq.eps2.dtarget1_dinput0,full_model_current_dq.eps2.dtarget1_dinput1,actor_direct_q.eps1.dtarget0_dinput0,actor_direct_q.eps1.dtarget0_dinput1,actor_direct_q.eps1.dtarget1_dinput0,actor_direct_q.eps1.dtarget1_dinput1,actor_direct_q.eps2.dtarget0_dinput0,actor_direct_q.eps2.dtarget0_dinput1,actor_direct_q.eps2.dtarget1_dinput0,actor_direct_q.eps2.dtarget1_dinput1,actor_direct_dq.eps1.dtarget0_dinput0,actor_direct_dq.eps1.dtarget0_dinput1,actor_direct_dq.eps1.dtarget1_dinput0,actor_direct_dq.eps1.dtarget1_dinput1,actor_direct_dq.eps2.dtarget0_dinput0,actor_direct_dq.eps2.dtarget0_dinput1,actor_direct_dq.eps2.dtarget1_dinput0,actor_direct_dq.eps2.dtarget1_dinput1
current_11000,3210,0.20004038100000798,0.16277563571929932,0.04069390892982483,-0.05800339952111244,-0.01450084988027811,-0.5005768537521362,0.6078557670116425,0.4786287844181061,-0.61334278434515,0.2525224983692169,-0.11136937886476517,-0.27138736844062805,0.10665316134691238,-0.04657977819442749,-0.011644944548606873,0.0709952637553215,0.017748815938830376,-0.04278644174337387,-0.04278644174337387,0.29752951860427856,0.29752951860427856,0.04069390892982483,-0.01450084988027811,0.05615701153874397,-0.048088397830724716,0.06223016977310181,-0.04428989812731743,0.04148438572883606,-0.016590699553489685,-3.2669620513916016,3.513991594314575,2.913377046585083,-3.7549281120300293,-3.267066478729248,3.5145626068115234,2.9134652614593506,-3.755248546600342,-0.012119114398956299,0.009298324584960938,0.0051818788051605225,-0.008852733299136162,-0.01211734488606453,0.009299535304307938,0.005180644802749157,-0.008853455074131489,-3.1642651557922363,3.614337921142578,3.3525869846343994,-3.366694688796997,-3.16437029838562,3.6145529747009277,3.3526456356048584,-3.3668203353881836,-0.011828914284706116,0.009705871343612671,0.006577745079994202,-0.0072737690061330795,-0.011825934052467346,0.00970456749200821,0.006575603038072586,-0.007272232323884964
current_11000,3211,0.2199939690000008,1.3206106424331665,0.3301526606082916,-1.2453304529190063,-0.3113326132297516,-0.5643743872642517,0.5919063836336136,0.3184323310852051,-0.6533918976783752,0.2602650821208954,-0.10943373292684555,-0.355694055557251,0.08557648956775665,-0.011633984744548798,-0.0029084961861371994,0.17454607784748077,0.043636519461870193,-0.21991389989852905,-0.21991389989852905,0.6913105845451355,0.6913105845451355,0.3301526606082916,-0.3113326132297516,0.12027371674776077,-0.09781846404075623,0.11422350257635117,-0.09933256357908249,0.3263798952102661,-0.31361186504364014,-2.368420362472534,2.6260464191436768,2.6296374797821045,-2.595201015472412,-2.368457555770874,2.626217842102051,2.629786491394043,-2.595372438430786,-0.010779500007629395,0.008091330528259277,0.00448077917098999,-0.0058203935623168945,-0.010769069194793701,0.008093565702438354,0.004477798938751221,-0.005824863910675049,-2.264052629470825,2.700164794921875,2.732574701309204,-2.479985237121582,-2.2641940116882324,2.700336217880249,2.732664108276367,-2.4801864624023438,-0.010499358177185059,0.008428096771240234,0.004774332046508789,-0.0054895877838134766,-0.010491907596588135,0.008430331945419312,0.004777312278747559,-0.005492568016052246
current_11000,3212,0.24001380400000016,1.3998233079910278,0.34995582699775696,-1.5160304307937622,-0.37900760769844055,-0.447376012802124,0.6211559772491455,0.25027546286582947,-0.6704311147332191,0.04794584959745407,-0.16251354105770588,-0.35747435688972473,0.08513141423463821,-0.1242074966430664,-0.0310518741607666,0.469637006521225,0.11740925163030624,-1.6869975328445435,-1.6869975328445435,2.3007590770721436,2.3007590770721436,0.34995582699775696,-0.37900760769844055,0.22974926233291626,-0.23216697573661804,0.21445897221565247,-0.22588872909545898,0.3257809579372406,-0.35927271842956543,-1.938402533531189,2.004772424697876,2.288907766342163,-2.1363942623138428,-1.9386111497879028,2.0052194595336914,2.289041757583618,-2.1367592811584473,-0.02501457929611206,0.024902820587158203,0.01856982707977295,-0.02221912145614624,-0.025010108947753906,0.02489909529685974,0.01857355237007141,-0.022221356630325317,-1.7903743982315063,2.017632007598877,2.373352527618408,-1.942798376083374,-1.7905309200286865,2.01775860786438,2.3734419345855713,-1.9429175853729248,-0.02461373805999756,0.024937093257904053,0.01885443925857544,-0.021582841873168945,-0.024619698524475098,0.024937838315963745,0.01885145902633667,-0.021596252918243408
current_11000,3213,0.2600210300000043,-2.0321481227874756,-0.5080370306968689,1.8421008586883545,0.4605252146720886,0.223936066031456,0.7889839969575405,0.2888534665107727,-0.6607866138219833,0.09880214184522629,-0.14979946799576283,-0.31316882371902466,0.09620779752731323,-0.1187485009431839,-0.029687125235795975,0.4103352725505829,0.10258381813764572,-1.3212743997573853,-1.3212743997573853,2.0962047576904297,2.0962047576904297,-0.5080370306968689,0.4605252146720886,0.21238833665847778,-0.20740391314029694,0.21918436884880066,-0.21139712631702423,-0.5342910289764404,0.48499739170074463,-2.209275960922241,2.230912446975708,2.240255355834961,-2.6421396732330322,-2.209186553955078,2.230748414993286,2.240292549133301,-2.6421620845794678,-0.06245076656341553,0.06515681743621826,0.055974721908569336,-0.06291866302490234,-0.06245523691177368,0.06515085697174072,0.05598217248916626,-0.0629127025604248,-2.046257257461548,2.1676719188690186,2.423152208328247,-2.2840349674224854,-2.046346664428711,2.1676270961761475,2.4232044219970703,-2.2840499877929688,-0.06180107593536377,0.06457269191741943,0.0563889741897583,-0.06117969751358032,-0.06179511547088623,0.06456375122070312,0.05640164017677307,-0.06118118762969971
current_11000,3214,0.28002003000000286,-1.6768546104431152,-0.4192136526107788,1.8053137063980103,0.45132842659950256,0.16303567588329315,0.7737588994204998,-0.11267387866973877,-0.7611684501171112,-0.5587747097015381,-0.3141936808824539,0.4940904676914215,0.2980226203799248,-0.02008378505706787,-0.005020946264266968,0.15594366192817688,0.03898591548204422,-2.1103878021240234,-2.1103878021240234,2.7837884426116943,2.7837884426116943,-0.4192136526107788,0.45132842659950256,-0.11775031685829163,0.12446336448192596,-0.11182943731546402,0.13410858809947968,-0.43403735756874084,0.47903773188591003,-1.1716187000274658,0.3309398591518402,0.6428211331367493,-1.4309881925582886,-1.171521782875061,0.331059068441391,0.6428136825561523,-1.4310553073883057,-0.009195506572723389,0.0038370490074157715,0.004883110523223877,-0.007712841033935547,-0.009194761514663696,0.0038452446460723877,0.004869699478149414,-0.007716566324234009,-0.7810145020484924,0.8407830595970154,1.0370910167694092,-1.2661813497543335,-0.7809996008872986,0.8408724665641785,1.0370910167694092,-1.2662856578826904,-0.00791996717453003,0.005877017974853516,0.006178021430969238,-0.006911158561706543,-0.007916241884231567,0.005873292684555054,0.006178766489028931,-0.006903707981109619
current_11000,3215,0.29999090100000103,1.6636172533035278,0.41590431332588196,-1.3890999555587769,-0.3472749888896942,-0.6150874495506287,0.5792281180620193,0.831946074962616,-0.5250134617090225,0.8332778215408325,0.03381945192813873,-0.7163053750991821,-0.004576340317726135,0.12066573649644852,0.03016643412411213,0.1175445169210434,0.02938612923026085,-1.1696746349334717,-1.1696746349334717,1.626808762550354,1.626808762550354,0.41590431332588196,-0.3472749888896942,-0.15443018078804016,0.1524878442287445,-0.14979220926761627,0.15708647668361664,0.43049997091293335,-0.3618811368942261,-2.1118967533111572,2.5103538036346436,2.2803990840911865,-2.3931264877319336,-2.1119563579559326,2.5104358196258545,2.2803916931152344,-2.3933351039886475,-0.011959671974182129,0.010119378566741943,0.006833672523498535,-0.009752810001373291,-0.011957436800003052,0.010116398334503174,0.006821006536483765,-0.009752810001373291,-2.115964889526367,2.4665443897247314,2.45743989944458,-2.203777313232422,-2.1160690784454346,2.466745615005493,2.4575440883636475,-2.203918933868408,-0.01208484172821045,0.009995698928833008,0.007393956184387207,-0.009100139141082764,-0.012084096670150757,0.00999346375465393,0.007393956184387207,-0.009091943502426147
current_11000,3216,0.3200601470000066,2.8472812175750732,0.7118203043937683,-3.036611557006836,-0.759152889251709,-0.4159786105155945,0.6290053278207779,0.5243866443634033,-0.6019033193588257,0.2048262655735016,-0.123293437063694,-0.8797620534896851,-0.04544050991535187,-0.00423024594783783,-0.0010575614869594574,1.4921684265136719,0.37304210662841797,-1.7900934219360352,-1.7900934219360352,1.9051196575164795,1.9051196575164795,0.7118203043937683,-0.759152889251709,-0.011865378357470036,-0.04555882513523102,-0.09369935095310211,0.03315691649913788,0.7162361145019531,-0.7550785541534424,-1.1021196842193604,1.925289511680603,1.5349982976913452,-1.5159844160079956,-1.1021792888641357,1.925185203552246,1.534834384918213,-1.5158652067184448,-0.019752979278564453,0.021716952323913574,0.012063980102539062,-0.016105175018310547,-0.019755959510803223,0.021719932556152344,0.012072920799255371,-0.016114115715026855,-1.267105221748352,1.6469358205795288,1.692294955253601,-1.2482702732086182,-1.2670903205871582,1.6469358205795288,1.6923694610595703,-1.248285174369812,-0.020560622215270996,0.020754337310791016,0.012752413749694824,-0.015372037887573242,-0.02056211233139038,0.02074986696243286,0.012737512588500977,-0.015351176261901855
current_11000,3217,0.34003780199999767,-6.860700607299805,-1.7151751518249512,6.980936527252197,1.7452341318130493,2.2611756324768066,1.2982938885688782,-0.466711163520813,-0.8496777713298798,-0.6357407569885254,-0.33343519270420074,0.9484471678733826,0.41161179542541504,-0.28750598430633545,-0.07187649607658386,0.9855053424835205,0.24637633562088013,1.6989295482635498,1.6989295482635498,1.7946141958236694,1.7946141958236694,-1.7151751518249512,1.7452341318130493,-0.20371608436107635,0.19043280184268951,-0.1690271496772766,0.1563986837863922,-1.7090847492218018,1.728335976600647,-0.7752179503440857,0.8863806128501892,1.4299153089523315,-1.547157645225525,-0.7758139967918396,0.8865892291069031,1.4297960996627808,-1.5476940870285034,-0.049424171447753906,0.05252361297607422,0.05359649658203125,-0.05913376808166504,-0.04946887493133545,0.052544474601745605,0.053635239601135254,-0.05913078784942627,-0.7092356085777283,0.8162855505943298,1.4625786542892456,-1.3864635229110718,-0.7095038294792175,0.8170604109764099,1.4632939100265503,-1.3865231275558472,-0.04883408546447754,0.05151033401489258,0.05323290824890137,-0.05767941474914551,-0.048854947090148926,0.05150139331817627,0.05328953266143799,-0.05765259265899658
current_11000,3218,0.36002141000000165,-1.5809186697006226,-0.39522966742515564,1.6870744228363037,0.4217686057090759,1.3503328561782837,1.0705831944942474,-1.8081583976745605,-1.1850395798683167,-2.244039535522461,-0.7355098873376846,2.1333556175231934,0.7078389078378677,0.7873885035514832,0.1968471258878708,-0.19611123204231262,-0.049027808010578156,-2.588111400604248,-2.588111400604248,0.6701481342315674,0.6701481342315674,-0.39522966742515564,0.4217686057090759,-0.09778085350990295,0.08987786620855331,-0.11937317997217178,0.12601394951343536,-0.5753775835037231,0.6234126687049866,-0.7317512631416321,0.011995433829724789,0.34752485156059265,-0.7281302809715271,-0.7318108677864075,0.011935829184949398,0.34746524691581726,-0.7281153798103333,-0.01571178436279297,0.011850893497467041,0.014628469944000244,-0.015911459922790527,-0.01571550965309143,0.011848658323287964,0.01461803913116455,-0.015911459922790527,-0.41787323355674744,0.44748184084892273,0.47756728529930115,-0.7913708090782166,-0.41774657368659973,0.4474743902683258,0.47750768065452576,-0.7912590503692627,-0.01477748155593872,0.01344233751296997,0.015206634998321533,-0.01585632562637329,-0.014776736497879028,0.013441592454910278,0.015214085578918457,-0.01586228609085083
current_11000,3219,0.3800618860000071,3.1901397705078125,0.7975349426269531,-2.6432504653930664,-0.6608126163482666,-0.6763203144073486,0.5639199018478394,1.3633902072906494,-0.39215242862701416,1.4093537330627441,0.17783842980861664,-1.2036974430084229,-0.12642435729503632,0.5962686538696289,0.14906716346740723,0.567279577255249,0.14181989431381226,-0.9936231970787048,-0.9936231970787048,-2.4674086570739746,-2.4674086570739746,0.7975349426269531,-0.6608126163482666,0.18306361138820648,-0.17148245871067047,0.20168635249137878,-0.1653146743774414,0.8635711669921875,-0.7403648495674133,-1.2916027307510376,1.5682278871536255,1.3128517866134644,-1.4014242887496948,-1.291468620300293,1.5680639743804932,1.3130156993865967,-1.4014242887496948,-0.007221102714538574,0.0060617923736572266,0.0009179115295410156,-0.004127621650695801,-0.007195770740509033,0.006043910980224609,0.0009134411811828613,-0.004121661186218262,-1.2869535684585571,1.5224217176437378,1.4893113374710083,-1.172572374343872,-1.2873409986495972,1.5221534967422485,1.4896093606948853,-1.172587275505066,-0.007393956184387207,0.006142258644104004,0.0016033649444580078,-0.0034302473068237305,-0.007380545139312744,0.006154179573059082,0.001601874828338623,-0.003452599048614502
