tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,
-4.20911,2.43299,-21.619,-5.69077,-24.9088,12.888,-1.7276,2.32427,0.500723,-0.649377,-3.95604,2.00244,-21.7338,-5.42125,-25.641,12.9426,-1.93504,2.30427,0.46154,-0.646152,-0.0513086,0.102045,-0.379759,0.575837,-2.07961,1.99111,-0.616274,0.477417,0.794805,0.234798,-0.099501,0.128468,-0.620173,0.511996,-2.3574,2.1337,-0.664507,0.541736,0,0,-0.0427341,-0.0183144,-0.00610542,-0.0183144,-0.0305252,-0.0183144,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-4.44679,2.42137,-21.8577,-6.10766,-24.749,12.4963,-1.59491,2.21514,0.499314,-0.65101,-4.24908,2.10013,-21.7338,-5.71428,-25.2503,12.7473,-1.82564,2.30427,0.46154,-0.672527,-0.0516901,0.102427,-0.379759,0.575837,-2.07961,1.99111,-0.615892,0.477417,0.794805,0.234798,-0.101709,0.129534,-0.623233,0.507771,-2.35481,2.12976,-0.659951,0.538216,0,0,-0.0183144,0.00610542,-0.0183144,-0.00610542,-0.00610542,-0.00610542,0.00488472,-0.0146523,-0.0109901,-0.0109901,
-4.55007,2.1976,-22.0714,-6.18851,-24.5377,12.4899,-1.52415,2.09395,0.505413,-0.64255,-4.54213,2.00244,-21.9292,-5.90965,-24.9573,12.5519,-1.79829,2.22222,0.46154,-0.698902,-0.0520716,0.103189,-0.379759,0.575456,-2.07961,1.99073,-0.615511,0.477417,0.794805,0.234798,-0.103645,0.129846,-0.6252,0.505677,-2.35246,2.1289,-0.656139,0.535338,0,0,-0.0305252,0.0671558,-0.00610542,-0.0305252,-0.00610542,-0.0183144,0.0341873,-0.00488472,-0.0109901,-0.0109901,
-4.67633,2.43578,-22.2739,-6.27103,-24.4016,12.148,-1.21585,1.91137,0.517795,-0.624632,-4.73749,2.1978,-22.2222,-6.00732,-24.7619,12.2589,-1.55214,2.09915,0.46154,-0.672527,-0.0520716,0.103952,-0.379759,0.574311,-2.07961,1.99073,-0.615511,0.477417,0.794805,0.234798,-0.104641,0.130406,-0.627043,0.501988,-2.35095,2.12591,-0.649529,0.530266,0,0,-0.0183144,-0.0183144,0.00610542,-0.0793648,-0.00610542,0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-4.52191,2.32416,-22.0681,-6.33061,-24.0872,12.3426,-0.90518,1.60597,0.535665,-0.599386,-4.6398,2.1978,-22.4176,-6.49573,-24.6642,12.1612,-1.29231,1.83932,0.487911,-0.672527,-0.0528345,0.103952,-0.379377,0.573548,-2.07961,1.99073,-0.615129,0.477417,0.794805,0.234798,-0.105316,0.129573,-0.624782,0.503005,-2.34664,2.12685,-0.640518,0.521783,0,0,-0.0671558,-0.00610542,-0.00610542,-0.00610542,0.0183144,-0.0305252,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-4.59135,2.19067,-21.824,-6.10656,-23.6752,12.5605,-0.719131,1.43862,0.566765,-0.564432,-4.73749,2.1978,-22.4176,-6.5934,-24.4689,12.1612,-1.21026,1.78461,0.487911,-0.646152,-0.053216,0.103952,-0.379377,0.573548,-2.07961,1.99035,-0.615129,0.477417,0.794805,0.234798,-0.105248,0.12809,-0.62207,0.505494,-2.34288,2.12889,-0.63535,0.517134,0,0,-0.0305252,-0.00610542,-0.00610542,-0.00610542,-0.00610542,-0.0305252,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-4.53892,2.05174,-21.4462,-5.80434,-23.2659,12.8117,-0.602342,1.32019,0.613652,-0.519333,-4.83516,2.1978,-22.1245,-6.39804,-23.9805,12.3565,-1.00513,1.45641,0.514286,-0.619781,-0.053216,0.103952,-0.379377,0.573548,-2.07961,1.98997,-0.614748,0.477417,0.794805,0.234798,-0.103852,0.126139,-0.617465,0.508852,-2.33873,2.13171,-0.629282,0.513845,0,0,-0.00610542,-0.0183144,0.00610542,-0.00610542,-0.0183144,-0.0183144,0.0439568,-0.00488472,-0.0109901,-0.0109901,
-4.3179,1.77225,-21.1591,-5.32291,-23.1444,13.1952,-0.558554,1.30371,0.674489,-0.451943,-4.73749,2.00244,-21.7338,-6.10501,-23.4921,12.6496,-0.731625,1.34701,0.540661,-0.593407,-0.053216,0.103571,-0.378996,0.573548,-2.07961,1.98959,-0.613604,0.477417,0.794805,0.234798,-0.101396,0.123059,-0.613487,0.514608,-2.33698,2.136,-0.627898,0.513387,0,0,-0.00610542,-0.00610542,0.0183144,0.00610542,-0.00610542,-0.00610542,0.0244198,-0.00488472,-0.0109901,-0.0329666,
-4.01557,1.49129,-20.6854,-4.80384,-22.9964,13.491,-0.365043,1.20584,0.747306,-0.397215,-4.54213,1.80708,-21.3431,-5.61661,-23.2967,13.0403,-0.594872,1.22393,0.593407,-0.540661,-0.053216,0.103571,-0.378996,0.573548,-2.07961,1.98959,-0.613604,0.477417,0.794805,0.234798,-0.0984439,0.119937,-0.609038,0.519969,-2.33533,2.13928,-0.623988,0.510668,0,0,-0.0183144,-0.00610542,-0.00610542,-0.00610542,-0.00610542,-0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-3.73588,1.14216,-20.2923,-4.35136,-22.8905,13.7988,-0.331674,1.16479,0.831102,-0.319084,-4.34677,1.61172,-21.1477,-5.42125,-23.2967,13.138,-0.540171,1.22393,0.646152,-0.514286,-0.053216,0.103571,-0.378996,0.57393,-2.07923,1.98959,-0.613604,0.477417,0.794805,0.234798,-0.0949293,0.116058,-0.605076,0.525378,-2.33418,2.1427,-0.623061,0.509528,0,0,-0.00610542,-0.00610542,-0.0183144,-0.00610542,-0.0183144,-0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-3.3927,0.795622,-20.0731,-3.98054,-22.9481,14.0708,-0.2972,1.13152,0.920436,-0.229071,-4.05373,1.22101,-20.5617,-4.73749,-23.1013,13.6264,-0.403419,1.1282,0.751648,-0.408791,-0.053216,0.103189,-0.378996,0.57393,-2.07923,1.98959,-0.613604,0.477417,0.794805,0.234798,-0.0907091,0.111419,-0.602641,0.529905,-2.33401,2.14572,-0.622103,0.508604,0,0,0.00610542,-0.0183144,-0.0183144,0.00610542,0.00610542,-0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-2.91191,0.392201,-19.9601,-3.68458,-22.9858,14.2292,-0.259699,1.09831,1.0129,-0.128134,-3.66301,0.830276,-20.3663,-4.24908,-23.1013,13.8217,-0.362392,1.10085,0.830769,-0.303295,-0.053216,0.102808,-0.378996,0.574311,-2.07923,1.98959,-0.613604,0.477417,0.794805,0.234798,-0.085774,0.106555,-0.600978,0.533168,-2.33443,2.14789,-0.621062,0.507681,0,0,-0.00610542,-0.0183144,-0.00610542,-0.00610542,0.00610542,0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-2.50786,0.0379274,-19.6957,-3.34921,-22.7801,14.5724,-0.238876,1.09309,1.10301,-0.0220472,-3.46764,0.732605,-20.2686,-4.05373,-23.1013,14.0171,-0.348719,1.08718,0.883518,-0.250549,-0.0528345,0.102427,-0.378996,0.574693,-2.07923,1.98959,-0.613604,0.477417,0.794805,0.23518,-0.0809031,0.10183,-0.597634,0.537276,-2.33296,2.1513,-0.620483,0.507536,0,0,-0.00610542,-0.0305252,0.00610542,-0.00610542,-0.0183144,-0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-2.09003,0.148929,-19.2833,-3.14567,-22.6247,14.8842,-0.198394,1.0811,1.18211,0.0816585,-2.88156,0.43956,-19.8779,-3.85837,-23.0037,14.3101,-0.307692,1.00513,1.01538,-0.118683,-0.0528345,0.0997562,-0.378614,0.575456,-2.07923,1.98959,-0.613604,0.477417,0.795186,0.234798,-0.0762606,0.0971375,-0.593077,0.542335,-2.33123,2.15476,-0.619359,0.507203,0,0,-0.00610542,-0.128204,-0.00610542,0.054945,-0.0183144,-0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-1.68406,-0.124526,-18.6936,-2.71047,-22.2756,15.1814,-0.130738,1.09314,1.24923,0.17991,-2.49084,0.244202,-19.5849,-3.46764,-22.906,14.6032,-0.266666,1.05983,1.06813,-0.0395622,-0.0528345,0.0978489,-0.378996,0.5766,-2.07923,1.98959,-0.613604,0.477417,0.795186,0.23518,-0.0717498,0.0925988,-0.587314,0.547501,-2.32694,2.15847,-0.617479,0.507538,0,0,-0.00610542,-0.115995,-0.0183144,0.0305252,-0.00610542,0.00610542,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-1.29172,-0.345462,-18.3733,-2.02109,-22.1759,15.5479,-0.274178,1.34754,1.28285,0.267552,-2.10013,-0.0488434,-19.0965,-2.97925,-22.5153,14.7985,-0.225641,1.0735,1.14725,0.092308,-0.0528345,0.096323,-0.378614,0.5766,-2.07923,1.98997,-0.613604,0.477417,0.795568,0.23518,-0.0673905,0.089432,-0.582559,0.553533,-2.32583,2.16333,-0.621464,0.514116,0,0,-0.00610542,-0.0915756,0.00610542,-0.0183144,-0.00610542,0.0183144,-0.00488472,-0.0146523,0.0329666,-0.0109901,
-0.946817,-0.838894,-17.8999,-1.61312,-21.8367,15.9869,-0.431701,1.66049,1.14694,0.340417,-1.7094,-0.537247,-18.7057,-2.49084,-22.4176,15.2869,-0.266666,1.21026,0.962639,0.171429,-0.0528345,0.0955601,-0.378233,0.576982,-2.07923,1.99035,-0.613604,0.477036,0.801671,0.23518,-0.0635582,0.0864425,-0.576103,0.558855,-2.32166,2.169,-0.62584,0.522916,0,0,-0.00610542,0.00610542,0.0305252,-0.00610542,0.00610542,0.0305252,-0.00488472,-0.00488472,0.34066,-0.0109901,
-0.649985,-0.913765,-17.3999,-1.18882,-21.5602,16.1772,-0.556136,1.9593,0.942958,0.393985,-1.51404,-0.732605,-18.4127,-2.10013,-22.2222,15.58,-0.348719,1.41538,0.857143,0.250549,-0.0528345,0.0955601,-0.377851,0.5766,-2.07923,1.99073,-0.613604,0.477036,0.813497,0.23518,-0.059853,0.0852036,-0.570166,0.56278,-2.31899,2.17149,-0.629296,0.530728,0,0,0.00610542,-0.00610542,0.0305252,-0.0183144,-0.00610542,0.0305252,-0.00488472,-0.0146523,0.714287,-0.0109901,
-0.50632,-0.992936,-17.161,-0.717882,-21.4022,16.5455,-0.82275,2.27369,0.814154,0.426952,-1.12332,-0.927963,-17.8266,-1.61172,-21.8315,15.9707,-0.540171,1.77094,0.778023,0.32967,-0.0520716,0.0951786,-0.376326,0.5766,-2.07885,1.99149,-0.613604,0.477036,0.83257,0.23518,-0.0570869,0.0835355,-0.565172,0.568013,-2.31686,2.17513,-0.636702,0.539949,0,0,0.0183144,-0.0183144,0.054945,-0.0183144,-0.00610542,-0.00610542,-0.00488472,-0.00488472,0.912086,-0.0109901,
-0.520162,-0.773133,-16.9806,-0.961982,-21.2269,16.3265,-0.759045,2.36195,0.694307,0.441246,-1.12332,-0.732605,-17.3382,-1.12332,-21.6361,16.2637,-0.731625,2.1265,0.619781,0.382416,-0.0509272,0.0936518,-0.376326,0.5766,-2.07885,1.99149,-0.613604,0.477036,0.853933,0.23518,-0.0540612,0.0820089,-0.564795,0.566115,-2.3145,2.1727,-0.634932,0.542401,0,0,0.0793648,-0.0915756,0.00610542,0.00610542,0.00610542,-0.00610542,-0.00488472,-0.00488472,1.06593,-0.0109901,
-0.104081,-1.17034,-17.0139,-0.805615,-21.3061,16.3539,-0.916033,2.5317,0.559032,0.440246,-0.732605,-1.02563,-17.1429,-1.02563,-21.5385,16.2637,-0.841026,2.2906,0.593407,0.382416,-0.0501642,0.0932703,-0.376326,0.576982,-2.07885,1.99149,-0.613604,0.477036,0.874914,0.23518,-0.0511172,0.080877,-0.565573,0.567827,-2.31497,2.173,-0.639293,0.547116,0,0,0.00610542,0.0183144,-0.00610542,-0.00610542,0.0183144,-0.00610542,-0.00488472,-0.00488472,1.24176,-0.0109901,
0.0245729,-0.919543,-16.8816,-0.682469,-21.3316,15.996,-0.935799,2.53984,0.522232,0.42454,-0.43956,-1.22101,-17.1429,-1.02563,-21.6361,16.1661,-0.882051,2.44102,0.567032,0.408791,-0.0501642,0.0932703,-0.375944,0.5766,-2.07771,1.99187,-0.613604,0.477036,0.901999,0.23518,-0.0496877,0.0824427,-0.563313,0.569221,-2.3133,2.16981,-0.640331,0.547342,0,0,0.00610542,-0.0183144,0.00610542,0.00610542,0.0427341,0.00610542,-0.0146523,-0.00488472,1.21978,-0.0109901,
-0.183808,-0.905688,-17.1603,-0.875964,-21.3144,15.7884,-0.999671,2.54038,0.462858,0.3983,-0.43956,-1.22101,-17.0452,-0.927963,-21.4408,15.873,-0.977777,2.49573,0.514286,0.408791,-0.0490198,0.0932703,-0.375944,0.5766,-2.07694,1.99187,-0.613604,0.477036,0.929847,0.23518,-0.0492306,0.0830036,-0.566411,0.566664,-2.31316,2.1671,-0.641616,0.547357,0,0,0.054945,-0.00610542,0.00610542,-0.00610542,0.0183144,-0.00610542,-0.00488472,-0.00488472,1.24176,-0.0109901,
-0.136069,-0.774898,-17.3539,-0.835907,-21.3332,15.7451,-1.12173,2.57939,0.425419,0.360531,-0.244202,-1.12332,-17.2405,-0.927963,-21.4408,15.7753,-0.991453,2.48205,0.46154,0.382416,-0.0478754,0.0936518,-0.375563,0.5766,-2.07694,1.99187,-0.613604,0.477036,0.951972,0.23518,-0.0487768,0.0852453,-0.566959,0.567516,-2.31378,2.16621,-0.645007,0.548441,0,0,0.0183144,0.00610542,0.0427341,0.00610542,0.00610542,-0.0183144,-0.00488472,-0.00488472,1.21978,-0.0109901,
-0.113731,-0.520542,-17.1866,-0.542652,-21.3142,15.9606,-1.19678,2.62876,0.384498,0.32359,-0.244202,-1.02563,-17.5336,-0.927963,-21.4408,15.58,-1.0735,2.48205,0.435165,0.356045,-0.0482569,0.0932703,-0.375181,0.5766,-2.07656,1.99149,-0.613985,0.477036,0.976387,0.23518,-0.050131,0.087283,-0.565126,0.570367,-2.31318,2.16822,-0.647962,0.549812,0,0,-0.0183144,-0.00610542,0.0305252,-0.00610542,0.00610542,-0.0183144,-0.0146523,-0.00488472,1.1978,-0.0329666,
-0.339732,-0.263095,-17.4683,-0.71692,-21.4736,15.7291,-1.2055,2.61969,0.365321,0.254085,-0.341873,-0.732605,-17.4359,-0.732605,-21.4408,15.7753,-1.15556,2.49573,0.435165,0.303295,-0.0478754,0.0932703,-0.374418,0.5766,-2.07656,1.99149,-0.614367,0.477036,0.997368,0.23518,-0.0514467,0.0905505,-0.567492,0.568431,-2.31536,2.16606,-0.65005,0.549561,0,0,0.00610542,0.00610542,0.0305252,-0.00610542,-0.00610542,-0.00610542,-0.0439568,-0.00488472,1.13187,-0.0109901,
-0.451153,0.164428,-17.4203,-0.794891,-21.6886,15.5743,-1.2345,2.51215,0.32968,0.187335,-0.341873,-0.634918,-17.4359,-0.732605,-21.5385,15.6777,-1.22393,2.5094,0.356045,0.276924,-0.0482569,0.0932703,-0.374418,0.5766,-2.07656,1.99149,-0.615129,0.477036,1.02216,0.23518,-0.0534732,0.0948938,-0.56818,0.567971,-2.31734,2.16474,-0.650642,0.546573,0,0,-0.00610542,-0.00610542,-0.00610542,0.00610542,0.00610542,0.00610542,-0.0244198,-0.00488472,1.08791,-0.0109901,
-0.731722,0.455967,-17.5544,-0.859189,-21.9389,15.5187,-1.2577,2.34144,0.31684,0.114081,-0.537247,-0.244202,-17.5336,-0.927963,-21.9292,15.4823,-1.25128,2.4547,0.408791,0.197803,-0.0482569,0.0940342,-0.374418,0.5766,-2.0758,1.99149,-0.615511,0.477036,1.04696,0.23518,-0.0565906,0.099304,-0.569671,0.567257,-2.31936,2.16372,-0.650691,0.541831,0,0,-0.00610542,0.00610542,-0.00610542,0.00610542,0.00610542,-0.00610542,-0.00488472,-0.00488472,1,-0.0109901,
-0.947933,0.789851,-17.8539,-0.900576,-22.3823,15.5029,-1.42606,2.36064,0.295894,0.0355833,-0.732605,0.0488434,-17.6313,-0.927963,-22.0269,15.3846,-1.29231,2.3453,0.435165,0.145054,-0.0482569,0.0940342,-0.374418,0.5766,-2.0758,1.99149,-0.615892,0.477036,1.06603,0.23518,-0.0593999,0.103014,-0.573405,0.56639,-2.32469,2.16354,-0.655749,0.542365,0,0,-0.0183144,0.00610542,-0.0183144,-0.00610542,-0.00610542,-0.00610542,-0.00488472,-0.00488472,0.934067,-0.0109901,
-1.2713,1.06972,-18.4475,-1.16993,-22.9558,15.5206,-1.60488,2.4414,0.303005,-0.0463102,-1.02563,0.43956,-18.022,-1.02563,-22.5153,15.3846,-1.40171,2.31795,0.356045,0.0395622,-0.0482569,0.0940342,-0.374418,0.576219,-2.0758,1.99149,-0.615892,0.477036,1.08167,0.23518,-0.0625859,0.106123,-0.579187,0.563016,-2.33107,2.16333,-0.661205,0.544608,0,0,-0.00610542,0.00610542,0.00610542,-0.00610542,-0.00610542,-0.0183144,-0.0146523,-0.00488472,0.824177,-0.0109901,
-1.5153,1.25531,-18.9245,-1.46176,-23.7365,15.4207,-1.75063,2.52084,0.306252,-0.12913,-1.31868,0.634918,-18.5104,-1.22101,-23.1013,15.3846,-1.53846,2.38632,0.382416,-0.0395622,-0.0482569,0.0947971,-0.374418,0.576219,-2.0758,1.99111,-0.616274,0.477036,1.0977,0.23518,-0.065297,0.109355,-0.585708,0.559773,-2.33933,2.16184,-0.666612,0.546815,0,0,-0.00610542,0.0183144,-0.0305252,-0.00610542,0.00610542,-0.0183144,-0.0341873,-0.00488472,0.736263,-0.0109901,
-1.79006,0.982062,-19.5005,-1.93604,-24.2955,15.2305,-1.99833,2.63473,0.329104,-0.208273,-1.51404,0.634918,-18.9011,-1.51404,-23.7851,15.2869,-1.79829,2.41368,0.408791,-0.092308,-0.0482569,0.0967045,-0.3748,0.576219,-2.0758,1.99111,-0.616655,0.477036,1.11257,0.23518,-0.06835,0.11189,-0.592489,0.554504,-2.34677,2.16014,-0.672409,0.549978,0,0,-0.00610542,0.128204,-0.0305252,-0.00610542,-0.0305252,-0.00610542,-0.00488472,-0.00488472,0.626373,-0.0109901,
-2.02309,1.1681,-20.1013,-2.4935,-25.1873,14.8474,-2.17097,2.70405,0.320977,-0.283708,-1.80708,0.732605,-19.4872,-1.90475,-24.4689,15.0916,-1.98974,2.5641,0.382416,-0.197803,-0.0482569,0.0989933,-0.375181,0.576219,-2.0758,1.99111,-0.616655,0.477036,1.12707,0.23518,-0.0709392,0.114618,-0.599953,0.548717,-2.35545,2.15588,-0.677204,0.551904,0,0,-0.00610542,0.0793648,-0.0427341,0.00610542,0.00610542,-0.00610542,-0.00488472,-0.00488472,0.582417,-0.0109901,
-2.34645,1.67313,-20.3496,-3.16046,-25.666,14.4527,-2.18154,2.63593,0.335785,-0.367949,-2.00244,1.12332,-19.8779,-2.39316,-25.1526,14.7009,-2.19487,2.57778,0.382416,-0.276924,-0.0482569,0.0986118,-0.376326,0.576219,-2.0758,1.99111,-0.616655,0.477417,1.13699,0.23518,-0.074532,0.116592,-0.605077,0.541306,-2.36118,2.15149,-0.677498,0.550393,0,0,-0.00610542,-0.0183144,-0.0793648,0.00610542,-0.00610542,-0.00610542,-0.00488472,-0.00488472,0.494507,0.0109901,
-2.59924,1.72948,-21.0527,-3.63348,-26.2548,14.2967,-2.34925,2.7606,0.35588,-0.423885,-2.29549,1.31868,-20.464,-3.07692,-25.641,14.3101,-2.1812,2.57778,0.435165,-0.356045,-0.0482569,0.0989933,-0.37747,0.5766,-2.0758,1.99111,-0.616655,0.477417,1.14385,0.23518,-0.0773409,0.118006,-0.611592,0.536432,-2.36813,2.14935,-0.682156,0.553856,0,0,-0.00610542,-0.00610542,-0.00610542,0.00610542,-0.0183144,-0.0183144,-0.00488472,-0.00488472,0.406593,-0.0109901,
-2.84191,1.79152,-21.3989,-4.00554,-26.5555,14.1194,-2.48978,2.92538,0.405695,-0.484268,-2.49084,1.41637,-20.6593,-3.36996,-25.9341,14.2124,-2.20855,2.63248,0.408791,-0.382416,-0.0486383,0.0989933,-0.377851,0.576219,-2.07656,1.99111,-0.616655,0.477417,1.14958,0.234798,-0.0804187,0.119103,-0.616634,0.531509,-2.37345,2.14779,-0.68606,0.558433,0,0,-0.00610542,0.00610542,-0.0305252,-0.00610542,-0.054945,-0.00610542,-0.00488472,-0.00488472,0.274727,-0.0109901,
-3.05141,1.99207,-21.4954,-4.38631,-26.688,13.9877,-2.4544,2.95752,0.345751,-0.537094,-2.88156,1.61172,-21.3431,-4.05373,-26.7155,13.9194,-2.48205,2.85128,0.382416,-0.487911,-0.0486383,0.0989933,-0.378996,0.576219,-2.07732,1.99111,-0.616655,0.477417,1.15873,0.234798,-0.0835605,0.120924,-0.619665,0.526871,-2.37488,2.14592,-0.685077,0.559326,0,0,-0.0305252,-0.00610542,-0.054945,-0.0183144,-0.0305252,-0.0183144,-0.00488472,-0.00488472,0.34066,-0.0109901,
-3.35866,2.15541,-21.4407,-4.55447,-26.5528,13.8219,-2.39446,2.95366,0.561316,-0.582995,-3.07692,1.7094,-21.6361,-4.44444,-26.8132,13.8217,-2.48205,2.87863,0.593407,-0.540661,-0.0486383,0.0989933,-0.379759,0.576219,-2.07771,1.99111,-0.616655,0.477417,1.16064,0.234798,-0.0865673,0.122739,-0.619007,0.52541,-2.37335,2.14489,-0.683412,0.559219,0,0,-0.0183144,-0.00610542,-0.0305252,-0.00610542,-0.0183144,0.00610542,-0.00488472,-0.00488472,-0.0769234,-0.0109901,
-3.78025,2.15621,-21.6861,-4.84279,-26.2001,13.6801,-2.40155,3.01099,0.523802,-0.616757,-3.36996,1.7094,-21.6361,-4.6398,-26.7155,13.7241,-2.42735,2.93333,0.487911,-0.593407,-0.0490198,0.0997562,-0.379759,0.576219,-2.07771,1.99111,-0.616274,0.477417,1.16026,0.234798,-0.090819,0.124325,-0.620919,0.521799,-2.36984,2.14291,-0.682739,0.560811,0,0,0.00610542,0.0183144,-0.00610542,-0.0183144,-0.0305252,-0.00610542,0.00488472,-0.00488472,-0.0109901,-0.0109901,
-4.08177,1.94092,-21.9399,-5.11032,-25.9059,13.5314,-2.26828,3.00816,0.519988,-0.639597,-3.85837,1.7094,-21.8315,-4.93285,-26.4225,13.5287,-2.5094,2.97436,0.487911,-0.646152,-0.0490198,0.101282,-0.379759,0.575837,-2.07809,1.99073,-0.616274,0.477417,1.16064,0.234798,-0.0945764,0.126307,-0.623739,0.518038,-2.36654,2.14047,-0.679526,0.560733,0,0,-0.00610542,0.103785,-0.00610542,-0.0305252,-0.0183144,-0.0183144,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-4.26476,2.34888,-22.0172,-5.41756,-25.6939,13.1314,-2.18147,2.95314,0.516601,-0.652206,-4.05373,1.90475,-22.0269,-5.22589,-26.2271,13.431,-2.41368,2.97436,0.487911,-0.672527,-0.0490198,0.102045,-0.38014,0.575456,-2.07809,1.99073,-0.616274,0.477417,1.16064,0.234798,-0.0970165,0.128347,-0.624979,0.51465,-2.36337,2.13643,-0.676626,0.559205,0,0,-0.0183144,0.00610542,-0.00610542,-0.0183144,0.00610542,-0.00610542,0.00488472,-0.00488472,-0.0109901,-0.0109901,
-4.39016,2.14103,-22.4084,-5.74056,-25.3862,12.965,-2.16573,2.90023,0.530911,-0.651058,-4.24908,1.80708,-22.1245,-5.42125,-25.8364,13.0403,-2.4,2.94701,0.487911,-0.672527,-0.0497828,0.103189,-0.38014,0.575074,-2.07809,1.99035,-0.615511,0.477417,1.16026,0.234798,-0.100394,0.12881,-0.629326,0.509459,-2.36036,2.13339,-0.673472,0.557735,0,0,-0.054945,0.054945,-0.00610542,-0.054945,-0.00610542,-0.0305252,0.0439568,-0.00488472,-0.0329666,-0.0109901,
-4.54696,2.36193,-22.4789,-5.85441,-25.1943,12.7745,-1.93823,2.80607,0.52677,-0.643418,-4.24908,2.10013,-22.4176,-5.61661,-25.641,12.7473,-2.15385,2.85128,0.487911,-0.672527,-0.0505457,0.104334,-0.38014,0.57393,-2.07809,1.99035,-0.615511,0.477417,1.16064,0.234798,-0.102085,0.130374,-0.629702,0.507456,-2.35823,2.13168,-0.669595,0.555119,0,0,-0.0305252,-0.00610542,0.00610542,-0.0427341,-0.00610542,-0.0183144,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-4.68125,2.30981,-22.4481,-6.12361,-24.8675,12.6467,-1.71356,2.61646,0.537179,-0.625911,-4.73749,2.10013,-22.7106,-6.10501,-25.4457,12.7473,-2.04445,2.74188,0.487911,-0.672527,-0.0509272,0.104334,-0.379759,0.573548,-2.07809,1.99035,-0.615129,0.477417,1.16064,0.234798,-0.103552,0.130202,-0.629386,0.505305,-2.35419,2.13026,-0.662973,0.549852,0,0,-0.0183144,0.00610542,-0.00610542,-0.00610542,0.00610542,-0.0183144,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
-4.85657,2.25782,-22.323,-5.93143,-24.4837,13.0181,-1.52856,2.47328,0.559459,-0.600046,-4.83516,2.1978,-22.7106,-6.30037,-25.0549,12.7473,-1.92137,2.68718,0.487911,-0.672527,-0.0509272,0.104334,-0.379759,0.573548,-2.07771,1.9892,-0.615129,0.477417,1.16064,0.234798,-0.104686,0.129217,-0.627996,0.506626,-2.34995,2.13202,-0.657345,0.545875,0,0,0.00610542,-0.00610542,-0.00610542,-0.0305252,-0.00610542,-0.054945,0.00488472,-0.00488472,-0.0109901,-0.0109901,
-4.70255,2.21578,-22.031,-5.59298,-24.2552,13.3628,-1.64589,2.50221,0.596469,-0.567151,-4.93285,2.1978,-22.6129,-6.20268,-24.7619,12.8449,-1.78461,2.46838,0.514286,-0.646152,-0.0509272,0.103952,-0.379377,0.573548,-2.07771,1.98844,-0.613604,0.477417,1.16064,0.234798,-0.103381,0.128369,-0.623963,0.511608,-2.34741,2.13549,-0.65566,0.546679,0,0,-0.00610542,-0.00610542,0.00610542,0.00610542,-0.00610542,-0.0427341,0.0732594,-0.00488472,-0.0109901,-0.0109901,
-4.59424,2.05547,-21.6651,-5.19369,-24.0098,13.793,-1.32584,2.40466,0.642892,-0.524652,-4.93285,2.10013,-22.2222,-5.90965,-24.4689,13.2357,-1.57949,2.46838,0.540661,-0.619781,-0.0509272,0.103952,-0.378996,0.573548,-2.07732,1.9873,-0.613222,0.477417,1.16064,0.234798,-0.102585,0.126587,-0.619923,0.516451,-2.34349,2.13872,-0.650295,0.543969,0,0,-0.0183144,-0.00610542,-0.00610542,0.0183144,0.0183144,-0.054945,-0.00488472,-0.00488472,-0.0109901,-0.0109901,
