row_index,relative_bag_time_s,model,baseline.right_hip_target_rad,baseline.left_hip_target_rad,freeze_current_hip.right_hip_target_rad,freeze_current_hip.left_hip_target_rad,freeze_all_history_hip.right_hip_target_rad,freeze_all_history_hip.left_hip_target_rad,zero_velocity_code.right_hip_target_rad,zero_velocity_code.left_hip_target_rad,full_model_current_q.dtarget0_dinput0,full_model_current_q.dtarget0_dinput1,full_model_current_q.dtarget1_dinput0,full_model_current_q.dtarget1_dinput1,full_model_current_dq.dtarget0_dinput0,full_model_current_dq.dtarget0_dinput1,full_model_current_dq.dtarget1_dinput0,full_model_current_dq.dtarget1_dinput1,actor_direct_q.dtarget0_dinput0,actor_direct_q.dtarget0_dinput1,actor_direct_q.dtarget1_dinput0,actor_direct_q.dtarget1_dinput1,actor_direct_dq.dtarget0_dinput0,actor_direct_dq.dtarget0_dinput1,actor_direct_dq.dtarget1_dinput0,actor_direct_dq.dtarget1_dinput1
3210,0.20004038100000798,DWAQ,0.10521136224269867,-0.09425365179777145,-0.021519798785448074,0.01913505792617798,-0.02152467891573906,0.019175756722688675,0.10392755270004272,-0.0934692770242691,-1.4628543853759766,2.32330322265625,1.9681787490844727,-1.851133942604065,-0.028470531105995178,0.06010308861732483,0.015359744429588318,-0.06737671792507172,-1.462809681892395,2.32169771194458,1.9675157070159912,-1.850537896156311,-0.02837367355823517,0.060167163610458374,0.015254318714141846,-0.06745457649230957
3211,0.2199939690000008,DWAQ,0.2760840654373169,-0.2961290776729584,0.04548067972064018,-0.053997792303562164,0.04555181413888931,-0.054094165563583374,0.2765364944934845,-0.2962341606616974,-1.2325048446655273,1.9644795656204224,1.8081961870193481,-1.5581696033477783,-0.020548701286315918,0.02964884042739868,0.01011192798614502,-0.03591477870941162,-1.2331455945968628,1.9634811878204346,1.8076746463775635,-1.5584378242492676,-0.020563602447509766,0.0296175479888916,0.0100746750831604,-0.03594160079956055
3212,0.24001380400000016,DWAQ,0.21441508829593658,-0.2468222826719284,0.13299211859703064,-0.1569097340106964,0.1332414299249649,-0.15713366866111755,0.22584156692028046,-0.25676408410072327,-2.472817897796631,2.5456247329711914,3.083519458770752,-2.4850590229034424,-0.10037869215011597,0.07909461855888367,0.10478869080543518,-0.10249316692352295,-2.4730188846588135,2.546295404434204,3.083139419555664,-2.486243724822998,-0.10048449039459229,0.0789746642112732,0.10485649108886719,-0.10241568088531494
3213,0.2600210300000043,DWAQ,-0.5917263627052307,0.7102854251861572,0.16716700792312622,-0.18597562611103058,0.1671871393918991,-0.18596075475215912,-0.575139045715332,0.6742555499076843,-0.751316487789154,0.6325542330741882,0.9983777403831482,-0.775486171245575,-0.06118118762969971,0.04470348358154297,0.06258785724639893,-0.07822811603546143,-0.7525383830070496,0.6334781050682068,1.0013580322265625,-0.7756053805351257,-0.0613093376159668,0.04461407661437988,0.06282329559326172,-0.07804930210113525
3214,0.28002003000000286,DWAQ,-0.44733431935310364,0.45040643215179443,-0.2150471955537796,0.23350532352924347,-0.21465855836868286,0.23341909050941467,-0.45782652497291565,0.4541434943675995,-0.5121380090713501,0.5711913108825684,0.45020875334739685,-0.6220489740371704,-0.03623068332672119,0.03357231616973877,0.008720159530639648,-0.07838308811187744,-0.5120038986206055,0.5707144737243652,0.45233961939811707,-0.619545578956604,-0.036175549030303955,0.03361254930496216,0.008787214756011963,-0.07830560207366943
3215,0.29999090100000103,DWAQ,0.7623079419136047,-0.6376768350601196,-0.24480052292346954,0.26665669679641724,-0.2445763498544693,0.266620010137558,0.7400367856025696,-0.6190190315246582,-0.4408359229564667,1.740038275718689,0.8712112307548523,-1.0456740856170654,-0.01093149185180664,0.0880807638168335,-0.00042319297790527344,-0.086250901222229,-0.4424452483654022,1.736521601676941,0.8716582655906677,-1.043766736984253,-0.010877847671508789,0.08811354637145996,-0.0005125999450683594,-0.08634626865386963
3216,0.3200601470000066,DWAQ,0.763854444026947,-0.7885846495628357,-0.06321870535612106,0.11173572391271591,-0.06239562854170799,0.11103788018226624,0.7689332365989685,-0.7934471368789673,-1.08414888381958,2.1588802337646484,1.622259497642517,-1.5582441091537476,-0.03231465816497803,0.07214844226837158,0.029706954956054688,-0.05396902561187744,-1.086115837097168,2.155601978302002,1.622468113899231,-1.5573500394821167,-0.03241598606109619,0.0719606876373291,0.02974569797515869,-0.05385875701904297
3217,0.34003780199999767,DWAQ,-1.4462363719940186,1.9269448518753052,-0.1426459550857544,0.2163698822259903,-0.14192809164524078,0.2151937633752823,-1.414825201034546,1.8865522146224976,-0.5589127540588379,0.5131363868713379,0.7599591612815857,-0.5859732627868652,-0.049501657485961914,0.032967329025268555,0.051724910736083984,-0.061261653900146484,-0.5601644515991211,0.512540340423584,0.7621049284934998,-0.5845427513122559,-0.049620866775512695,0.032806396484375,0.051909685134887695,-0.06101727485656738
3218,0.36002141000000165,DWAQ,-0.7587813138961792,0.8111400604248047,-0.2686549425125122,0.2632349729537964,-0.26707714796066284,0.2628175914287567,-0.7653509378433228,0.8171213269233704,-0.6752013564109802,0.8195340037345886,0.7806121706962585,-1.0034143924713135,-0.047847628593444824,0.04950761795043945,0.02834796905517578,-0.08792877197265625,-0.6763338446617126,0.819206178188324,0.782519519329071,-1.0014474391937256,-0.047779083251953125,0.04957616329193115,0.02836287021636963,-0.08790194988250732
3219,0.3800618860000071,DWAQ,1.6747915744781494,-1.4255601167678833,0.10010652989149094,-0.11426271498203278,0.10061118006706238,-0.11416207253932953,1.674491286277771,-1.4295542240142822,-0.5598664283752441,1.8286703824996948,1.0736584663391113,-1.147627830505371,-0.005429983139038086,0.0698387622833252,-0.002181529998779297,-0.06924867630004883,-0.5611777305603027,1.8249748945236206,1.0733604431152344,-1.1459589004516602,-0.005376338958740234,0.06986856460571289,-0.002294778823852539,-0.06935000419616699
3220,0.4000317650000085,DWAQ,-1.391991376876831,2.0259718894958496,-0.404208242893219,0.6376386284828186,-0.4039559066295624,0.6366455554962158,-1.3943965435028076,2.0303947925567627,-0.46205517649650574,0.4630684554576874,0.7616280913352966,-0.6186962127685547,-0.04279017448425293,0.030666589736938477,0.04775524139404297,-0.05663633346557617,-0.45955178141593933,0.46068426966667175,0.759243905544281,-0.615239143371582,-0.042825937271118164,0.030541419982910156,0.0477910041809082,-0.056481361389160156
3221,0.4200608800000083,DWAQ,-2.037781238555908,1.9229778051376343,-0.42549511790275574,0.3850162923336029,-0.42881742119789124,0.3865370750427246,-2.0322766304016113,1.927789568901062,-0.4103183448314667,0.41174885630607605,0.4934072196483612,-0.6571411490440369,-0.037288665771484375,0.025701522827148438,0.025320053100585938,-0.06529092788696289,-0.4103183448314667,0.4122256934642792,0.4941224753856659,-0.6557106375694275,-0.037288665771484375,0.025701522827148438,0.025343894958496094,-0.06524324417114258
3222,0.44004672799999867,DWAQ,1.4405882358551025,-1.1125900745391846,-0.7093402743339539,0.7552412748336792,-0.7040545344352722,0.7539666295051575,1.3640713691711426,-1.0671521425247192,-0.6195306777954102,1.594185709953308,0.8397697806358337,-1.0361671447753906,-0.016117095947265625,0.07573366165161133,0.008535385131835938,-0.07406473159790039,-0.6214380264282227,1.5919207334518433,0.8412002921104431,-1.0346174240112305,-0.016099214553833008,0.07585883140563965,0.008535385131835938,-0.07412433624267578
3223,0.46003427099999783,DWAQ,0.8929955363273621,-1.014306664466858,-0.602392315864563,0.700874924659729,-0.6031256318092346,0.7011808753013611,0.9181641936302185,-1.042556643486023,-1.0442733764648438,1.4224647283554077,1.4434455633163452,-1.1304616928100586,-0.028389692306518555,0.01983642578125,0.02117753028869629,-0.0194549560546875,-1.0436773300170898,1.4209150075912476,1.442193865776062,-1.130223274230957,-0.02841055393218994,0.019675493240356445,0.02117753028869629,-0.019347667694091797
3224,0.48006505099999686,DWAQ,-2.3403306007385254,2.9012653827667236,-0.47203850746154785,0.365276962518692,-0.4677163362503052,0.35969167947769165,-2.285874128341675,2.8336286544799805,-0.46205517649650574,0.3390311896800995,0.6935595870018005,-0.5507469177246094,-0.04190206527709961,0.028276443481445312,0.045680999755859375,-0.0542759895324707,-0.46205517649650574,0.33736225962638855,0.6941556334495544,-0.5483627319335938,-0.04177093505859375,0.028085708618164062,0.04552602767944336,-0.05402565002441406
3225,0.5000307050000004,DWAQ,-1.3562257289886475,1.4200185537338257,-0.5607954859733582,0.4377742111682892,-0.5584728121757507,0.437092661857605,-1.3776822090148926,1.4372193813323975,-0.5995631217956543,0.5035996437072754,0.649690568447113,-0.7713436484336853,-0.037407875061035156,0.028431415557861328,0.019073486328125,-0.06638765335083008,-0.5996823310852051,0.503242015838623,0.6507634520530701,-0.769615113735199,-0.037407875061035156,0.02848505973815918,0.019085407257080078,-0.06638765335083008
3226,0.5200696769999951,DWAQ,1.333275556564331,-1.1362041234970093,0.02284308150410652,-0.041818179190158844,0.023628026247024536,-0.04215651750564575,1.2648086547851562,-1.091637134552002,-0.8882283568382263,1.945733904838562,1.1886358261108398,-1.4306305646896362,-0.007784366607666016,0.07680058479309082,-0.001722574234008789,-0.06963014602661133,-0.887870728969574,1.941323161125183,1.1879205703735352,-1.4274715185165405,-0.007784366607666016,0.07711052894592285,-0.001722574234008789,-0.06992816925048828
3227,0.5400708859999952,DWAQ,-1.0555616617202759,1.316245198249817,0.2008230835199356,-0.17476008832454681,0.198785200715065,-0.17449845373630524,-1.0478235483169556,1.317711591720581,-1.1872649192810059,0.9827613234519958,1.5431641340255737,-1.3560651540756226,-0.05649924278259277,0.041735172271728516,0.06034970283508301,-0.06031990051269531,-1.1861324310302734,0.9822844862937927,1.5423296689987183,-1.355051875114441,-0.056421756744384766,0.04162192344665527,0.06026029586791992,-0.06015300750732422
3228,0.5600694390000029,DWAQ,-1.5696918964385986,1.588067650794983,-0.7028454542160034,0.8226945400238037,-0.7040756940841675,0.8235605359077454,-1.573499321937561,1.6061809062957764,-0.44727322459220886,0.3654956519603729,0.27883052825927734,-0.47481057047843933,-0.03701448440551758,0.03286600112915039,0.015538930892944336,-0.06471872329711914,-0.4476308524608612,0.3662109076976776,0.2804994583129883,-0.4736184775829315,-0.03699064254760742,0.03293156623840332,0.015562772750854492,-0.06474852561950684
3200,0.0,ROA,0.11507164686918259,-0.09568426012992859,0.11507164686918259,-0.09568426012992859,0.11507164686918259,-0.09568426012992859,0.1223689392209053,-0.10461987555027008,-1.9873603582382202,2.095080852508545,1.150585651397705,-1.8161758184432983,-0.008971244096755981,0.01344233751296997,0.00822022557258606,-0.015140324831008911,-1.8699392080307007,2.172257661819458,1.5202610492706299,-1.3652666807174683,-0.008706748485565186,0.013520941138267517,0.009521842002868652,-0.01374855637550354
3201,0.019988376000000585,ROA,0.20518793165683746,-0.18354129791259766,0.2051142305135727,-0.18347212672233582,0.20511703193187714,-0.1834545135498047,0.20688004791736603,-0.18579979240894318,-2.4994685649871826,2.5649218559265137,1.7904266119003296,-2.353362560272217,-0.003729015588760376,0.005790591239929199,0.0018805265426635742,-0.007089972496032715,-2.372659683227539,2.669185161590576,2.142198324203491,-1.94847571849823,-0.0032886862754821777,0.006019324064254761,0.0035315752029418945,-0.0056490302085876465
3202,0.039999250000008146,ROA,0.18681009113788605,-0.1815584897994995,0.2503312826156616,-0.23534779250621796,0.2509421110153198,-0.23444832861423492,0.18187753856182098,-0.17543481290340424,-3.297991991043091,3.2171902656555176,2.606898307800293,-3.0917224884033203,-0.010825693607330322,0.01171901822090149,0.008621811866760254,-0.013040751218795776,-3.122903347015381,3.341808795928955,2.916656255722046,-2.696215867996216,-0.010257214307785034,0.012040883302688599,0.009901076555252075,-0.01167207956314087
3203,0.06004215900000531,ROA,0.04454060643911362,-0.05316954106092453,0.24706541001796722,-0.23252271115779877,0.24864394962787628,-0.23167552053928375,0.025103595107793808,-0.03393038362264633,-5.160182476043701,4.682183265686035,4.373434543609619,-4.776895046234131,-0.03706030547618866,0.034204497933387756,0.03379546105861664,-0.03642775118350983,-4.742782115936279,4.961266994476318,4.545192718505859,-4.415712833404541,-0.036019086837768555,0.03498643636703491,0.034499168395996094,-0.03522932529449463
3204,0.08006023299999754,ROA,-0.0063651688396930695,0.0013013463467359543,0.17358659207820892,-0.1535034030675888,0.17531448602676392,-0.15305933356285095,-0.007416734471917152,-0.003329632803797722,-2.6588523387908936,2.4927947521209717,1.956691861152649,-2.7370450496673584,0.0006048008799552917,0.0008075498044490814,-0.0024806708097457886,-0.002894178032875061,-2.4471309185028076,2.7183237075805664,2.3412983417510986,-2.289295196533203,0.0011848285794258118,0.0015055760741233826,-0.0013552606105804443,-0.0015351921319961548
3205,0.09998562799999888,ROA,0.05449232459068298,-0.03860926628112793,0.13313855230808258,-0.10829909145832062,0.13333775103092194,-0.10854363441467285,0.05023670196533203,-0.04678735136985779,-3.516852617263794,3.3010504245758057,2.8295812606811523,-3.200582981109619,0.0015467405319213867,-0.0006496906280517578,-0.003398582339286804,-0.000799819827079773,-3.2671091556549072,3.5520827770233154,3.0846593379974365,-2.915788412094116,0.002617761492729187,0.0003155320882797241,-0.0023536384105682373,9.424984455108643e-05
3206,0.11999422899999956,ROA,0.21712546050548553,-0.1810908019542694,0.17322225868701935,-0.14119267463684082,0.17056776583194733,-0.14279751479625702,0.20499537885189056,-0.18070030212402344,-3.2558887004852295,2.926208019256592,2.8004941940307617,-2.6583595275878906,-0.009068846702575684,0.00731348991394043,0.007256865501403809,-0.008697807788848877,-2.9494760036468506,3.1865832805633545,2.8980371952056885,-2.512097120285034,-0.0073656439781188965,0.008387118577957153,0.007887184619903564,-0.008178502321243286
3207,0.13999287800000104,ROA,0.24276868999004364,-0.21478232741355896,0.2425161749124527,-0.21607427299022675,0.2406645566225052,-0.21839182078838348,0.23897026479244232,-0.2164163738489151,-0.9150206446647644,1.3279690742492676,0.3709867298603058,-1.0208114385604858,-0.015670806169509888,0.020378082990646362,0.012829899787902832,-0.020363181829452515,-0.9506046175956726,1.2262612581253052,0.8186399340629578,-0.49354878067970276,-0.016397982835769653,0.019632279872894287,0.015863776206970215,-0.0179976224899292
3208,0.16004231499999833,ROA,-0.04302964359521866,0.0326467901468277,0.24358758330345154,-0.227998748421669,0.2447386384010315,-0.22809310257434845,-0.045063771307468414,0.0399601012468338,-4.6210808753967285,4.397857666015625,4.026041030883789,-4.58016300201416,-0.046293437480926514,0.04403367638587952,0.0441133975982666,-0.04696063697338104,-4.262447357177734,4.543755054473877,4.2195587158203125,-4.122878074645996,-0.045493245124816895,0.04426911473274231,0.044912099838256836,-0.04544854164123535
3209,0.18003065899999626,ROA,-0.14175035059452057,0.13182945549488068,0.10245942324399948,-0.07529234886169434,0.10501640290021896,-0.0718446746468544,-0.13874298334121704,0.1364680975675583,-4.2948126792907715,4.088572978973389,3.336533784866333,-4.6385674476623535,-0.015526264905929565,0.01812279224395752,0.013393908739089966,-0.023113936185836792,-4.024177551269531,4.404037952423096,3.8161349296569824,-4.053190231323242,-0.015011429786682129,0.018947571516036987,0.01432076096534729,-0.0216066837310791
3210,0.20004038100000798,ROA,-0.016936637461185455,0.048366397619247437,0.01882142201066017,0.014210550114512444,0.021268630400300026,0.018148383125662804,-0.016868244856595993,0.04450070858001709,-4.271596908569336,4.383899211883545,3.6293153762817383,-4.182018280029297,-0.012274924665689468,0.015385355800390244,0.010313838720321655,-0.01577511429786682,-4.112349987030029,4.571404457092285,3.922093391418457,-3.8646421432495117,-0.011614058166742325,0.015995651483535767,0.011278316378593445,-0.014856085181236267
3211,0.2199939690000008,ROA,0.38902008533477783,-0.34194180369377136,0.12341969460248947,-0.07985489070415497,0.11345542222261429,-0.07755692303180695,0.3822271227836609,-0.34206727147102356,-2.206355333328247,1.6219912767410278,2.430513381958008,-1.4432369470596313,-0.049461424350738525,0.03968775272369385,0.04726797342300415,-0.04080682992935181,-1.7822681665420532,2.0622611045837402,2.2569446563720703,-1.6223489046096802,-0.04552602767944336,0.041961669921875,0.045427680015563965,-0.04188418388366699
3212,0.24001380400000016,ROA,0.26685458421707153,-0.2604875862598419,0.2422795295715332,-0.22391080856323242,0.24020346999168396,-0.22748832404613495,0.2979927659034729,-0.28215864300727844,-0.5854815244674683,0.27170777320861816,1.3670175075531006,-0.27683377265930176,-0.03523826599121094,0.03347247838973999,0.03578662872314453,-0.031106173992156982,-0.3606676757335663,0.5103647708892822,1.1599361896514893,-0.4271864593029022,-0.03391057252883911,0.034102797508239746,0.03424733877182007,-0.031691789627075195
3213,0.2600210300000043,ROA,-0.5229328274726868,0.5236501097679138,0.25555023550987244,-0.2317851334810257,0.25889652967453003,-0.23477937281131744,-0.5535135865211487,0.5621068477630615,-4.758745193481445,5.585700035095215,4.600554466247559,-6.035953521728516,-0.06251335144042969,0.06743073463439941,0.06054043769836426,-0.0688016414642334,-4.675298690795898,5.406290054321289,4.919737339019775,-5.42426061630249,-0.06243288516998291,0.06682276725769043,0.06108582019805908,-0.06705820560455322
3214,0.28002003000000286,ROA,-0.5232478976249695,0.4870936870574951,-0.052482932806015015,0.11426490545272827,-0.05227760970592499,0.11477800458669662,-0.5770518183708191,0.5539634823799133,0.8579789996147156,-1.662462830543518,-2.885967254638672,1.5836654901504517,-0.0520169734954834,0.05855560302734375,0.0516742467880249,-0.07017701864242554,0.8558034300804138,-1.1242032051086426,-2.051785469055176,1.919329047203064,-0.05244016647338867,0.05925893783569336,0.05200803279876709,-0.06969869136810303
3215,0.29999090100000103,ROA,0.9968375563621521,-0.9235551953315735,-0.1256837695837021,0.16082516312599182,-0.11650212854146957,0.16494303941726685,0.980945885181427,-0.9294732809066772,-2.0605921745300293,2.3899972438812256,1.8872915506362915,-2.575397253036499,-0.044727325439453125,0.044286251068115234,0.041735172271728516,-0.04953742027282715,-2.044767141342163,2.471327781677246,2.3348331451416016,-2.139151096343994,-0.044465065002441406,0.04457831382751465,0.04413127899169922,-0.047904253005981445
3216,0.3200601470000066,ROA,0.7694898247718811,-0.8116775155067444,0.005831414833664894,-0.030191780999302864,-0.03761880844831467,0.00468791089951992,0.7900388836860657,-0.8134576082229614,-1.5238522291183472,1.0482370853424072,1.8631218671798706,-0.8921324610710144,-0.04825294017791748,0.034880638122558594,0.04407763481140137,-0.03275275230407715,-1.1404156684875488,1.4613269567489624,1.6338227987289429,-1.1184513568878174,-0.04308521747589111,0.03737211227416992,0.04100203514099121,-0.03420710563659668
3217,0.34003780199999767,ROA,-2.0364768505096436,2.0666325092315674,-0.15001307427883148,0.11767888069152832,-0.12240791320800781,0.09469100087881088,-1.943162202835083,1.9600064754486084,-0.6433724761009216,1.330971598625183,0.274658203125,-1.9903181791305542,-0.06669759750366211,0.0786900520324707,0.07439851760864258,-0.09464025497436523,-0.899314820766449,1.3712643384933472,1.0651350021362305,-1.5919207334518433,-0.06761550903320312,0.07812976837158203,0.07606744766235352,-0.09287595748901367
3218,0.36002141000000165,ROA,0.05376143753528595,-0.17245830595493317,0.6810141205787659,-0.6799474358558655,0.7000295519828796,-0.6853414177894592,-0.04628925025463104,0.002673717215657234,-2.017434597015381,1.556631088256836,0.8647441267967224,-1.6071572303771973,-0.05156956613063812,0.04977397620677948,0.04262477159500122,-0.04907101392745972,-1.9795036315917969,1.638095736503601,1.1677517890930176,-1.3807191848754883,-0.052463263273239136,0.0496499240398407,0.04268437623977661,-0.049717724323272705
3219,0.3800618860000071,ROA,1.859669804573059,-1.7085479497909546,0.1893617808818817,-0.14117151498794556,0.1783718317747116,-0.14394104480743408,1.760932445526123,-1.7138231992721558,-2.8415915966033936,3.414630651473999,2.472817897796631,-3.4328696727752686,-0.03656744956970215,0.033730268478393555,0.02727508544921875,-0.04088878631591797,-2.910494565963745,3.454625368118286,3.156304121017456,-2.9624102115631104,-0.03679990768432617,0.034117698669433594,0.0357508659362793,-0.037288665771484375
3220,0.4000317650000085,ROA,-2.1600112915039062,1.9862866401672363,-0.6698521375656128,0.47603198885917664,-0.6471077799797058,0.459532767534256,-1.927376389503479,1.693771481513977,-3.4888980388641357,3.571033239364624,4.152178764343262,-4.014849662780762,-0.05888938903808594,0.05397796630859375,0.05997419357299805,-0.05771517753601074,-3.0438897609710693,3.8447377681732178,3.796696424484253,-4.211664199829102,-0.05481243133544922,0.055098533630371094,0.05728006362915039,-0.0581204891204834
3221,0.4200608800000083,ROA,-2.5542707443237305,2.409404993057251,0.3955671787261963,-0.24142871797084808,0.4173114597797394,-0.29073992371559143,-2.816014528274536,2.625328302383423,-1.2046098709106445,0.9574889540672302,0.326752632856369,-1.717448115348816,-0.0743865966796875,0.07632970809936523,0.0773310661315918,-0.08625984191894531,-1.2536048889160156,1.0427236557006836,0.924348771572113,-1.3060568571090698,-0.07556676864624023,0.07638931274414062,0.07704496383666992,-0.08654594421386719
3222,0.44004672799999867,ROA,1.8843475580215454,-2.1085193157196045,0.34405753016471863,-0.4874465763568878,0.35526442527770996,-0.45765143632888794,1.5546560287475586,-1.683995008468628,-3.1469461917877197,3.509104013442993,1.9973515272140503,-3.064155340194702,-0.06078481674194336,0.05832314491271973,0.06073713302612305,-0.06632804870605469,-3.3353564739227295,3.5112497806549072,2.53128981590271,-2.780318021774292,-0.06165504455566406,0.05818009376525879,0.06153583526611328,-0.06668567657470703
3223,0.46003427099999783,ROA,1.1956584453582764,-1.397836446762085,-0.9453996419906616,0.9893494844436646,-0.7591436505317688,0.6403757929801941,1.028407096862793,-1.309926152229309,-3.342449426651001,2.5553104877471924,3.5942790508270264,-2.162933349609375,-0.04721879959106445,0.033152103424072266,0.04374384880065918,-0.03267526626586914,-2.8748509883880615,3.0008552074432373,3.1278131008148193,-2.5304553508758545,-0.0409543514251709,0.03650188446044922,0.03822445869445801,-0.035262107849121094
