row_index,relative_bag_time_s,model,baseline.right_hip_target_rad,baseline.left_hip_target_rad,freeze_current_hip.right_hip_target_rad,freeze_current_hip.left_hip_target_rad,freeze_all_history_hip.right_hip_target_rad,freeze_all_history_hip.left_hip_target_rad,zero_velocity_code.right_hip_target_rad,zero_velocity_code.left_hip_target_rad,full_model_current_q.eps1.dtarget0_dinput0,full_model_current_q.eps1.dtarget0_dinput1,full_model_current_q.eps1.dtarget1_dinput0,full_model_current_q.eps1.dtarget1_dinput1,full_model_current_q.eps2.dtarget0_dinput0,full_model_current_q.eps2.dtarget0_dinput1,full_model_current_q.eps2.dtarget1_dinput0,full_model_current_q.eps2.dtarget1_dinput1,full_model_current_dq.eps1.dtarget0_dinput0,full_model_current_dq.eps1.dtarget0_dinput1,full_model_current_dq.eps1.dtarget1_dinput0,full_model_current_dq.eps1.dtarget1_dinput1,full_model_current_dq.eps2.dtarget0_dinput0,full_model_current_dq.eps2.dtarget0_dinput1,full_model_current_dq.eps2.dtarget1_dinput0,full_model_current_dq.eps2.dtarget1_dinput1,actor_direct_q.eps1.dtarget0_dinput0,actor_direct_q.eps1.dtarget0_dinput1,actor_direct_q.eps1.dtarget1_dinput0,actor_direct_q.eps1.dtarget1_dinput1,actor_direct_q.eps2.dtarget0_dinput0,actor_direct_q.eps2.dtarget0_dinput1,actor_direct_q.eps2.dtarget1_dinput0,actor_direct_q.eps2.dtarget1_dinput1,actor_direct_dq.eps1.dtarget0_dinput0,actor_direct_dq.eps1.dtarget0_dinput1,actor_direct_dq.eps1.dtarget1_dinput0,actor_direct_dq.eps1.dtarget1_dinput1,actor_direct_dq.eps2.dtarget0_dinput0,actor_direct_dq.eps2.dtarget0_dinput1,actor_direct_dq.eps2.dtarget1_dinput0,actor_direct_dq.eps2.dtarget1_dinput1
3210,0.20004038100000798,2026-09-16_15-12-04,-0.016936711966991425,0.04836646467447281,0.018821371719241142,0.014210591092705727,0.02126864716410637,0.018148405477404594,-0.01686830259859562,0.044500768184661865,-4.271600723266602,4.383893966674805,3.629307985305786,-4.181999683380127,-4.264190673828125,4.37836217880249,3.622755289077759,-4.177073001861572,-0.01227445900440216,0.015385448932647705,0.010309740900993347,-0.015775486826896667,-0.012276461347937584,0.015385821461677551,0.010312721133232117,-0.01577679067850113,-4.112339019775391,4.571400165557861,3.9220898151397705,-3.864638328552246,-4.104779243469238,4.564889430999756,3.9154160022735596,-3.8587076663970947,-0.011615920811891556,0.01599593088030815,0.011280179023742676,-0.014855712652206421,-0.011615920811891556,0.01599579118192196,0.011280737817287445,-0.014856085181236267
3211,0.2199939690000008,2026-09-16_15-12-04,0.3890201449394226,-0.34194180369377136,0.12341970950365067,-0.07985486090183258,0.1134553775191307,-0.07755686342716217,0.3822270929813385,-0.34206727147102356,-2.2063851356506348,1.6220061779022217,2.430513381958008,-1.4432518482208252,-2.206787347793579,1.6227810382843018,2.4313926696777344,-1.4440714120864868,-0.04946291446685791,0.03968775272369385,0.047266483306884766,-0.04080832004547119,-0.049461424350738525,0.03968924283981323,0.047266483306884766,-0.04080682992935181,-1.782297968864441,2.0622611045837402,2.2569446563720703,-1.6223489046096802,-1.7826929092407227,2.062991142272949,2.257779121398926,-1.6230641603469849,-0.04552304744720459,0.041961669921875,0.045427680015563965,-0.04188716411590576,-0.04552528262138367,0.04196465015411377,0.04542618989944458,-0.041884928941726685
3212,0.24001380400000016,2026-09-16_15-12-04,0.26685458421707153,-0.2604875862598419,0.24227948486804962,-0.22391080856323242,0.24020348489284515,-0.22748829424381256,0.2979927659034729,-0.28215864300727844,-0.5854666233062744,0.27167797088623047,1.3670622110366821,-0.2768188714981079,-0.56476891040802,0.2721548080444336,1.338600993156433,-0.2771914005279541,-0.03523528575897217,0.033476948738098145,0.0357896089553833,-0.031107664108276367,-0.03523826599121094,0.033473968505859375,0.0357896089553833,-0.031104683876037598,-0.36068257689476013,0.5103796720504761,1.159951090812683,-0.4271715581417084,-0.353455513715744,0.5084425210952759,1.1499673128128052,-0.4243999421596527,-0.03391057252883911,0.03410130739212036,0.034245848655700684,-0.031691789627075195,-0.033912062644958496,0.03410130739212036,0.034245848655700684,-0.03169402480125427
3213,0.2600210300000043,2026-09-16_15-12-04,-0.5229328274726868,0.523650050163269,0.25555023550987244,-0.23178517818450928,0.25889652967453003,-0.23477943241596222,-0.5535136461257935,0.5621068477630615,-4.75868558883667,5.585729598999023,4.60052490234375,-6.035923480987549,-4.757940769195557,5.585387229919434,4.599600791931152,-6.035879135131836,-0.06251335144042969,0.06742775440216064,0.06054341793060303,-0.0688016414642334,-0.06250739097595215,0.06743073463439941,0.06053894758224487,-0.06880015134811401,-4.675298690795898,5.4063496589660645,4.919737339019775,-5.424290657043457,-4.67468786239624,5.4057087898254395,4.919126510620117,-5.423649787902832,-0.06243288516998291,0.06682276725769043,0.06108582019805908,-0.06705522537231445,-0.062431395053863525,0.0668257474899292,0.06108731031417847,-0.06705820560455322
3214,0.28002003000000286,2026-09-16_15-12-04,-0.5232477784156799,0.48709359765052795,-0.052482910454273224,0.11426492780447006,-0.052277572453022,0.11477799713611603,-0.5770518779754639,0.5539634823799133,0.8580088019371033,-1.6624926328659058,-2.8859970569610596,1.5836803913116455,0.8580833077430725,-1.6621648073196411,-2.885207414627075,1.5828534364700317,-0.05202293395996094,0.05855262279510498,0.0516742467880249,-0.07016807794570923,-0.05201399326324463,0.058557093143463135,0.05167052149772644,-0.07017254829406738,0.8557438254356384,-1.124262809753418,-2.0518152713775635,1.9193588495254517,0.8557438254356384,-1.1241137981414795,-2.051323652267456,1.9186733961105347,-0.0524371862411499,0.05925595760345459,0.05201399326324463,-0.06969869136810303,-0.0524371862411499,0.05925893783569336,0.05200803279876709,-0.06970316171646118
3215,0.29999090100000103,2026-09-16_15-12-04,0.9968376755714417,-0.9235551357269287,-0.1256837695837021,0.16082526743412018,-0.11650211364030838,0.16494300961494446,0.980945885181427,-0.9294732213020325,-2.060532569885254,2.389967441558838,1.8872617483139038,-2.5753674507141113,-2.0598769187927246,2.3885369300842285,1.8866060972213745,-2.5740413665771484,-0.044733285903930664,0.044286251068115234,0.04172921180725098,-0.04953145980834961,-0.04473179578781128,0.044289231300354004,0.0417366623878479,-0.04953145980834961,-2.044767141342163,2.4712681770324707,2.3348331451416016,-2.139151096343994,-2.043858051300049,2.4702250957489014,2.3338794708251953,-2.1380929946899414,-0.044471025466918945,0.04458427429199219,0.04412829875946045,-0.047904253005981445,-0.04446655511856079,0.04457533359527588,0.04412531852722168,-0.047901272773742676
3216,0.3200601470000066,2026-09-16_15-12-04,0.7694898247718811,-0.8116775155067444,0.005831407383084297,-0.030191795900464058,-0.03761883080005646,0.004687933251261711,0.7900388240814209,-0.8134575486183167,-1.5238224267959595,1.0481774806976318,1.8631516695022583,-0.8921026587486267,-1.523956537246704,1.0484755039215088,1.8631218671798706,-0.8922814726829529,-0.04825890064239502,0.03488659858703613,0.044092535972595215,-0.03275573253631592,-0.048254430294036865,0.03488510847091675,0.04407912492752075,-0.032748281955718994,-1.1404156684875488,1.4612971544265747,1.6338824033737183,-1.1184513568878174,-1.1405348777770996,1.461371660232544,1.633897304534912,-1.1185407638549805,-0.04308521747589111,0.03738105297088623,0.04100203514099121,-0.03421008586883545,-0.04308074712753296,0.03736317157745361,0.04099905490875244,-0.034196674823760986
3217,0.34003780199999767,2026-09-16_15-12-04,-2.0364768505096436,2.0666325092315674,-0.1500130295753479,0.11767885833978653,-0.12240790575742722,0.09469098597764969,-1.9431620836257935,1.9600064754486084,-0.6433724761009216,1.3308523893356323,0.2747774124145508,-1.9901989698410034,-0.643730103969574,1.3309119939804077,0.274658203125,-1.9903181791305542,-0.06670951843261719,0.07867813110351562,0.0743865966796875,-0.09462833404541016,-0.06670355796813965,0.07866621017456055,0.07440447807312012,-0.09464025497436523,-0.899314820766449,1.3712643384933472,1.0652542114257812,-1.592039942741394,-0.8994936347007751,1.3712643384933472,1.0651350021362305,-1.5919207334518433,-0.06763935089111328,0.07811784744262695,0.0760793685913086,-0.09287595748901367,-0.06763339042663574,0.07811188697814941,0.07608532905578613,-0.0928640365600586
3218,0.36002141000000165,2026-09-16_15-12-04,0.053761400282382965,-0.17245835065841675,0.6810142397880554,-0.6799474954605103,0.7000296711921692,-0.6853414177894592,-0.046289242804050446,0.002673698589205742,-2.017416000366211,1.5566571950912476,0.8646994233131409,-1.6071795225143433,-2.0173041820526123,1.5566105842590332,0.8647292256355286,-1.6072205305099487,-0.05156882107257843,0.04977397620677948,0.042622536420822144,-0.049073994159698486,-0.05156993865966797,0.04977919161319733,0.04262179136276245,-0.049075111746788025,-1.9794962406158447,1.6382373571395874,1.1677368879318237,-1.3807936906814575,-1.979377031326294,1.6380231380462646,1.1677852869033813,-1.3807340860366821,-0.0524573028087616,0.04965253174304962,0.04268363118171692,-0.049717724323272705,-0.05245860666036606,0.04965551197528839,0.042686983942985535,-0.04972107708454132
3219,0.3800618860000071,2026-09-16_15-12-04,1.8596699237823486,-1.7085479497909546,0.1893618255853653,-0.14117150008678436,0.17837175726890564,-0.14394108951091766,1.760932445526123,-1.7138231992721558,-2.841651201248169,3.4146902561187744,2.4727582931518555,-3.4328696727752686,-2.841561794281006,3.41474986076355,2.47269868850708,-3.4326908588409424,-0.03656148910522461,0.033724308013916016,0.02727508544921875,-0.04088878631591797,-0.03655850887298584,0.03371834754943848,0.02728104591369629,-0.04087686538696289,-2.9105541706085205,3.4545061588287354,3.156304121017456,-2.9624102115631104,-2.910524368286133,3.4545657634735107,3.156393527984619,-2.9623804092407227,-0.03679394721984863,0.034117698669433594,0.0357508659362793,-0.037288665771484375,-0.03680586814880371,0.034111738204956055,0.035753846168518066,-0.037297606468200684
3220,0.4000317650000085,2026-09-16_15-12-04,-2.1600115299224854,1.9862868785858154,-0.669852077960968,0.476032018661499,-0.6471078395843506,0.45953282713890076,-1.927376389503479,1.6937713623046875,-3.488778829574585,3.5709140300750732,4.152059555053711,-4.014909267425537,-3.488659620285034,3.5709140300750732,4.151880741119385,-4.015088081359863,-0.05888938903808594,0.05397796630859375,0.05996823310852051,-0.0577092170715332,-0.058901309967041016,0.05396604537963867,0.059989094734191895,-0.05773007869720459,-3.04400897026062,3.8448569774627686,3.7966368198394775,-4.211783409118652,-3.043830156326294,3.844618558883667,3.7967262268066406,-4.211664199829102,-0.0548243522644043,0.05511045455932617,0.05729794502258301,-0.0581204891204834,-0.05481243133544922,0.05512237548828125,0.05728602409362793,-0.05812942981719971
3221,0.4200608800000083,2026-09-16_15-12-04,-2.5542705059051514,2.409404993057251,0.3955671191215515,-0.2414286881685257,0.41731151938438416,-0.290740042924881,-2.8160147666931152,2.625328302383423,-1.2046098709106445,0.957608163356781,0.3269910514354706,-1.717448115348816,-1.204848289489746,0.9575485587120056,0.32705065608024597,-1.717448115348816,-0.0743865966796875,0.07632970809936523,0.07734298706054688,-0.08624792098999023,-0.07437467575073242,0.07633566856384277,0.07734298706054688,-0.08625984191894531,-1.2534856796264648,1.0429620742797852,0.924348771572113,-1.3061760663986206,-1.2533068656921387,1.0426640510559082,0.9245871901512146,-1.3061164617538452,-0.07556676864624023,0.07636547088623047,0.07704496383666992,-0.08654594421386719,-0.07557272911071777,0.0764012336730957,0.07704496383666992,-0.08653402328491211
3222,0.44004672799999867,2026-09-16_15-12-04,1.884347677230835,-2.1085193157196045,0.3440576493740082,-0.4874465763568878,0.35526442527770996,-0.45765143632888794,1.5546560287475586,-1.6839951276779175,-3.147005796432495,3.5091636180877686,1.9972323179244995,-3.064274549484253,-3.1470654010772705,3.509133815765381,1.997470736503601,-3.0640361309051514,-0.06079673767089844,0.05831718444824219,0.060749053955078125,-0.06630420684814453,-0.06078183650970459,0.05832314491271973,0.06073713302612305,-0.06631612777709961,-3.335416078567505,3.5114285945892334,2.5314090251922607,-2.7804372310638428,-3.335326671600342,3.5113391876220703,2.5314090251922607,-2.7802584171295166,-0.06165504455566406,0.05818605422973633,0.06154775619506836,-0.06668567657470703,-0.06165206432342529,0.05819201469421387,0.0615537166595459,-0.06667375564575195
3223,0.46003427099999783,2026-09-16_15-12-04,1.1956584453582764,-1.3978363275527954,-0.945399820804596,0.9893497824668884,-0.7591436505317688,0.6403757929801941,1.0284069776535034,-1.3099260330200195,-3.342449426651001,2.5553700923919678,3.5942790508270264,-2.162933349609375,-3.342151403427124,2.555161476135254,3.5939810276031494,-2.1625161170959473,-0.04721879959106445,0.033164024353027344,0.04374980926513672,-0.03268122673034668,-0.047200918197631836,0.033152103424072266,0.04374682903289795,-0.03267526626586914,-2.8748509883880615,3.0007359981536865,3.1278727054595947,-2.53051495552063,-2.874403953552246,3.0004379749298096,3.12754487991333,-2.5301573276519775,-0.04096031188964844,0.03650188446044922,0.03823041915893555,-0.035262107849121094,-0.04095137119293213,0.03649294376373291,0.03822743892669678,-0.035253167152404785
3224,0.48006505099999686,2026-09-16_15-12-04,-3.372565746307373,3.678147077560425,-0.32672882080078125,0.28778818249702454,-0.3766155242919922,0.30811524391174316,-3.2582712173461914,3.5361392498016357,0.3706216514110565,0.7407664656639099,-0.8056163191795349,-0.9024142622947693,0.37050244212150574,0.7403492331504822,-0.8053779006004333,-0.9024142622947693,-0.054073333740234375,0.06749629974365234,0.05288124084472656,-0.0753641128540039,-0.05404353141784668,0.06750822067260742,0.0528872013092041,-0.07535815238952637,-0.3103017807006836,0.5934238433837891,0.16510485112667084,-0.5764961242675781,-0.31059980392456055,0.5935430526733398,0.16516445577144623,-0.5768537521362305,-0.05975961685180664,0.06618499755859375,0.06012916564941406,-0.0735163688659668,-0.05977153778076172,0.06623268127441406,0.06015896797180176,-0.07352828979492188
3225,0.5000307050000004,2026-09-16_15-12-04,0.19539634883403778,-0.29718443751335144,1.120617389678955,-1.2114754915237427,1.1507012844085693,-1.39533531665802,-0.6502942442893982,0.46123993396759033,-1.5265642404556274,1.1576935052871704,0.5684942007064819,-1.0044276714324951,-1.5268548727035522,1.1580809354782104,0.5687102675437927,-1.004762887954712,-0.0412575900554657,0.0369340181350708,0.045934319496154785,-0.04958510398864746,-0.04126839339733124,0.03693625330924988,0.04593580961227417,-0.04958063364028931,-1.4494954347610474,1.2226998805999756,0.7499306797981262,-0.8604376912117004,-1.4497487545013428,1.2230277061462402,0.749953031539917,-0.8607059121131897,-0.04251152276992798,0.03713145852088928,0.04714280366897583,-0.05050301551818848,-0.04250258207321167,0.0371299684047699,0.04713907837867737,-0.05049780011177063
3226,0.5200696769999951,2026-09-16_15-12-04,0.9664118885993958,-0.9912894368171692,0.10933203995227814,0.04909132421016693,-0.07814249396324158,0.010275928303599358,0.666863739490509,-0.8696200251579285,-2.998351812362671,2.6520488262176514,3.1694767475128174,-3.404378652572632,-2.9967424869537354,2.651050567626953,3.167539596557617,-3.4033355712890625,-0.038689374923706055,0.029087066650390625,0.03730058670043945,-0.04200935363769531,-0.038689374923706055,0.02908855676651001,0.03730058670043945,-0.04200339317321777,-2.8578040599823,2.839982271194458,3.571033239364624,-3.118633985519409,-2.856701374053955,2.8385815620422363,3.569870948791504,-3.1169352531433105,-0.03482997417449951,0.03140866756439209,0.040471553802490234,-0.041544437408447266,-0.03482997417449951,0.031407177448272705,0.04047751426696777,-0.04153251647949219
3227,0.5400708859999952,2026-09-16_15-12-04,-1.2805196046829224,1.6669820547103882,-0.009544840082526207,0.3173355758190155,-0.047664038836956024,0.29782766103744507,-1.3433469533920288,1.3187867403030396,-4.714846611022949,4.403531551361084,6.086825847625732,-6.143986701965332,-4.715770244598389,4.403173923492432,6.087988376617432,-6.1437482833862305,-0.06709694862365723,0.05366206169128418,0.05797743797302246,-0.059217214584350586,-0.06709098815917969,0.05366504192352295,0.05798041820526123,-0.05921125411987305,-4.162847995758057,4.675030708312988,5.920588493347168,-6.119071960449219,-4.162877559661865,4.674792289733887,5.920886516571045,-6.119071960449219,-0.05900859832763672,0.05668997764587402,0.05729794502258301,-0.05881190299987793,-0.05901753902435303,0.0567018985748291,0.057309865951538086,-0.05882978439331055
3228,0.5600694390000029,2026-09-16_15-12-04,-2.0225911140441895,2.3205347061157227,-0.006927048787474632,0.1319059580564499,-0.013270264491438866,0.06494876742362976,-2.194575786590576,2.3504223823547363,-0.7007121443748474,-0.18429754674434662,-0.9529590010643005,-0.21910665929317474,-0.700652539730072,-0.1844763606786728,-0.9530186057090759,-0.21904705464839935,-0.06971359252929688,0.07332563400268555,0.07179975509643555,-0.08691549301147461,-0.06970763206481934,0.07333755493164062,0.07178783416748047,-0.08690357208251953,-0.7157325148582458,0.20360945165157318,-0.11098384112119675,0.06508827209472656,-0.7158517241477966,0.20360945165157318,-0.11098384112119675,0.06532669067382812,-0.07414817810058594,0.07114410400390625,0.07522106170654297,-0.08527040481567383,-0.07416009902954102,0.07116198539733887,0.0752568244934082,-0.08527636528015137
3200,0.0,2026-09-19_11-41-48,0.04918695241212845,-0.0736444741487503,0.04918695241212845,-0.0736444741487503,0.04918695241212845,-0.0736444741487503,0.05354420095682144,-0.07652325928211212,-2.2880733013153076,2.2916531562805176,1.9370838403701782,-1.7496346235275269,-2.2836177349090576,2.2855772972106934,1.9362437725067139,-1.7473678588867188,-0.005964562296867371,0.003996863961219788,0.0022705644369125366,-0.0020343810319900513,-0.005965679883956909,0.003997236490249634,0.0022685155272483826,-0.002034194767475128,-2.0766854286193848,2.390667676925659,1.9719301462173462,-1.6513614654541016,-2.0727345943450928,2.3844165802001953,1.970890760421753,-1.6490648984909058,-0.0056996941566467285,0.00444166362285614,0.0025093555450439453,-0.0020038336515426636,-0.0056996941566467285,0.004440918564796448,0.0025095418095588684,-0.0020040199160575867
