0.015035,-0.000249,0.698969,-0.002887,0.009942,-0.008517,0.999910,-0.007956,-0.007999,0.590874,-0.586011,0.056607,-0.040318,-0.066211,0.074075,0.189596,-0.189569
0.014911,-0.000341,0.698036,-0.002800,0.010402,-0.008860,0.999903,-0.007957,-0.007991,0.597682,-0.591981,0.048396,-0.032462,-0.069931,0.077583,0.190080,-0.190053
0.014653,-0.000428,0.696826,-0.002712,0.010862,-0.009202,0.999895,-0.007983,-0.008004,0.605988,-0.599421,0.037530,-0.021920,-0.073783,0.081174,0.190453,-0.190426
0.014248,-0.000510,0.695313,-0.002641,0.010696,-0.009600,0.999893,-0.008022,-0.008030,0.615848,-0.608383,0.023786,-0.008474,-0.077796,0.084875,0.190723,-0.190697
0.013692,-0.000587,0.693462,-0.002570,0.010531,-0.009997,0.999891,-0.008060,-0.008053,0.627351,-0.618960,0.007003,0.008011,-0.081999,0.088722,0.190899,-0.190873
0.012981,-0.000658,0.691235,-0.002499,0.010365,-0.010394,0.999889,-0.008084,-0.008061,0.640591,-0.631254,-0.012961,0.027648,-0.086427,0.092748,0.190986,-0.190961
0.012117,-0.000725,0.688594,-0.002404,0.009575,-0.010719,0.999894,-0.008081,-0.008042,0.655671,-0.645375,-0.036219,0.050525,-0.091110,0.096991,0.190992,-0.190967
0.011110,-0.000788,0.685496,-0.002310,0.008784,-0.011044,0.999898,-0.008049,-0.007994,0.672710,-0.661469,-0.062772,0.076623,-0.096083,0.101487,0.190921,-0.190896
0.009973,-0.000848,0.681898,-0.002215,0.007994,-0.011369,0.999901,-0.007988,-0.007918,0.691833,-0.679687,-0.092588,0.105899,-0.101383,0.106278,0.190776,-0.190752
0.008722,-0.000907,0.677756,-0.002095,0.007050,-0.011453,0.999907,-0.007899,-0.007817,0.713158,-0.700174,-0.125623,0.138297,-0.107043,0.111402,0.190563,-0.190538
0.007376,-0.000964,0.673031,-0.001975,0.006107,-0.011537,0.999913,-0.007793,-0.007700,0.736770,-0.723038,-0.161763,0.173713,-0.113102,0.116899,0.190281,-0.190257
0.005955,-0.001019,0.667685,-0.001854,0.005163,-0.011622,0.999917,-0.007680,-0.007581,0.762743,-0.748381,-0.200877,0.212033,-0.119595,0.122811,0.189932,-0.189909
0.004478,-0.001073,0.661682,-0.001736,0.004526,-0.011410,0.999923,-0.007569,-0.007467,0.791135,-0.776275,-0.242834,0.253141,-0.126559,0.129177,0.189516,-0.189493
0.002965,-0.001123,0.654996,-0.001617,0.003889,-0.011198,0.999928,-0.007458,-0.007354,0.821918,-0.806689,-0.287497,0.296923,-0.134030,0.136036,0.189031,-0.189009
0.001435,-0.001171,0.647604,-0.001499,0.003253,-0.010987,0.999933,-0.007338,-0.007235,0.855043,-0.839563,-0.334730,0.343265,-0.142043,0.143425,0.188474,-0.188453
-0.000095,-0.001212,0.639486,-0.001354,0.002914,-0.010595,0.999939,-0.007198,-0.007097,0.890446,-0.874816,-0.384388,0.392043,-0.150631,0.151381,0.187844,-0.187824
-0.001601,-0.001248,0.630640,-0.001209,0.002575,-0.010204,0.999944,-0.007003,-0.006904,0.927993,-0.912285,-0.436297,0.443096,-0.159823,0.159936,0.187140,-0.187121
-0.003060,-0.001277,0.621069,-0.001064,0.002237,-0.009813,0.999949,-0.006711,-0.006613,0.967532,-0.951783,-0.490280,0.496254,-0.169646,0.169122,0.186361,-0.186342
-0.004446,-0.001297,0.610781,-0.000770,0.001950,-0.009411,0.999954,-0.006282,-0.006184,1.008914,-0.993128,-0.546129,0.551318,-0.180124,0.178967,0.185508,-0.185489
-0.005722,-0.001309,0.599815,-0.000475,0.001664,-0.009010,0.999958,-0.005674,-0.005576,1.051992,-1.036150,-0.603536,0.607980,-0.191274,0.189493,0.184583,-0.184565
-0.006848,-0.001313,0.588221,-0.000181,0.001377,-0.008609,0.999962,-0.004848,-0.004749,1.096619,-1.080683,-0.662166,0.665904,-0.203111,0.200721,0.183592,-0.183574
-0.007784,-0.001310,0.576055,0.000366,0.001148,-0.008264,0.999965,-0.003773,-0.003670,1.142602,-1.126523,-0.721664,0.724733,-0.215645,0.212667,0.182543,-0.182525
-0.008492,-0.001300,0.563425,0.000912,0.000918,-0.007919,0.999968,-0.002453,-0.002347,1.189563,-1.173306,-0.781597,0.784031,-0.228871,0.225333,0.181458,-0.181441
-0.008936,-0.001285,0.550450,0.001459,0.000689,-0.007574,0.999970,-0.000903,-0.000794,1.237078,-1.220632,-0.841515,0.843342,-0.242782,0.238718,0.180365,-0.180348
-0.009077,-0.001268,0.537263,0.002161,0.000454,-0.007186,0.999972,0.000846,0.000958,1.284696,-1.268079,-0.900931,0.902174,-0.257369,0.252822,0.179286,-0.179269
-0.008870,-0.001250,0.524058,0.002862,0.000218,-0.006798,0.999973,0.002709,0.002818,1.331856,-1.315156,-0.959229,0.959893,-0.272631,0.267652,0.178236,-0.178220
-0.008271,-0.001233,0.511045,0.003564,-0.000017,-0.006410,0.999973,0.004581,0.004682,1.377971,-1.361350,-1.015762,1.015831,-0.288567,0.283217,0.177229,-0.177213
-0.007252,-0.001219,0.498454,0.004039,-0.000597,-0.005750,0.999975,0.006346,0.006430,1.422204,-1.405906,-1.069840,1.069280,-0.305154,0.299508,0.176300,-0.176285
-0.005855,-0.001205,0.486596,0.004515,-0.001178,-0.005089,0.999976,0.007834,0.007898,1.462735,-1.447097,-1.120613,1.119378,-0.322298,0.316439,0.175578,-0.175564
-0.004142,-0.001190,0.475805,0.004990,-0.001758,-0.004429,0.999976,0.008860,0.008909,1.497493,-1.482949,-1.167187,1.165223,-0.339883,0.333906,0.175217,-0.175203
-0.002105,-0.001170,0.466432,0.004747,-0.000659,-0.003478,0.999982,0.009263,0.009306,1.525311,-1.512354,-1.208279,1.205544,-0.357853,0.351861,0.175295,-0.175283
0.000527,-0.001134,0.458910,0.004503,0.000440,-0.002527,0.999987,0.008978,0.009011,1.548631,-1.537650,-1.241029,1.237589,-0.376387,0.370484,0.175595,-0.175584
0.004095,-0.001068,0.453694,0.004259,0.001540,-0.001576,0.999989,0.007965,0.007968,1.570795,-1.562040,-1.262184,1.258236,-0.395726,0.390008,0.175826,-0.175816
0.008712,-0.000962,0.451256,0.003347,0.008786,-0.001036,0.999955,0.006256,0.006206,1.591704,-1.585242,-1.269332,1.265195,-0.415910,0.410467,0.175948,-0.175940
0.013593,-0.000828,0.452153,0.002435,0.016032,-0.000496,0.999868,0.004171,0.004100,1.597478,-1.593039,-1.263437,1.259505,-0.436180,0.431073,0.176936,-0.176930
0.017723,-0.000680,0.456961,0.001523,0.023278,0.000045,0.999728,0.002104,0.002110,1.570796,-1.567731,-1.246306,1.243037,-0.455577,0.450836,0.180018,-0.180012
0.020205,-0.000529,0.466121,0.000828,-0.007588,-0.000351,0.999971,0.000373,0.000568,1.498868,-1.496283,-1.220315,1.218156,-0.473962,0.469590,0.185342,-0.185337
0.020602,-0.000387,0.479545,0.000133,-0.038447,-0.000747,0.999260,-0.001001,-0.000717,1.387037,-1.384327,-1.190125,1.189197,-0.494466,0.490470,0.188750,-0.188746
0.018590,-0.000262,0.497011,-0.000563,-0.069268,-0.001142,0.997597,-0.002075,-0.002064,1.245179,-1.242161,-1.160970,1.160989,-0.521038,0.517436,0.185006,-0.185005
0.015259,-0.000163,0.518454,-0.001219,-0.089868,-0.001500,0.995952,-0.002977,-0.003656,1.086064,-1.082893,-1.128279,1.128744,-0.555919,0.552739,0.170823,-0.170824
0.017352,-0.000101,0.544451,-0.001874,-0.110430,-0.001858,0.993880,-0.004130,-0.005138,0.934041,-0.930860,-1.048281,1.049198,-0.594529,0.591793,0.150699,-0.150703
0.033027,-0.000085,0.575737,-0.002528,-0.130944,-0.002216,0.991384,-0.006033,-0.006015,0.816353,-0.813210,-0.867403,0.869473,-0.630580,0.628304,0.131082,-0.131089
0.066563,-0.000119,0.612052,-0.002982,-0.053619,-0.002560,0.998554,-0.008744,-0.006136,0.749463,-0.746418,-0.563716,0.568044,-0.659165,0.657357,0.117119,-0.117127
0.106741,-0.000188,0.649148,-0.003418,0.024030,-0.002889,0.999701,-0.010560,-0.006718,0.706707,-0.704273,-0.241861,0.248806,-0.680912,0.679561,0.108760,-0.108768
0.138466,-0.000269,0.681782,-0.003833,0.101534,-0.003201,0.994820,-0.009339,-0.009316,0.650641,-0.649891,-0.038122,0.047008,-0.697832,0.696902,0.104654,-0.104662
